data,RPAD5,BMIN4,spread_observado,rho,var_mr,var_rw,mr_filtrado,rw_filtrado,std_mr,zscore_mr,sinal,prob_quebra
2023-03-28 00:00:00+00:00,6.949999809265137,12.079999923706056,4.282879875610496,-0.999,1e-06,0.0585506932430922,-0.0901546931482788,4.37272128617625,0.0041404918370715,-21.773909162454192,1,0.5821271538734436
2023-03-29 00:00:00+00:00,6.949999809265137,12.079999923706056,4.282879875610496,-0.999,1e-06,0.0578432645974025,0.0899617935598801,4.193227686122232,0.0042535219374134,21.149954057739368,0,0.5825132727622986
2023-03-30 00:00:00+00:00,6.949999809265137,11.800000190734863,4.3447004777580105,-0.999,1e-06,0.0552642590318749,-0.0897193905040074,4.433985272746183,0.0043630408585872,-20.563499956096635,1,0.582217812538147
2023-03-31 00:00:00+00:00,6.949999809265137,11.800000190734863,4.3447004777580105,-0.999,1e-06,0.0533988085945295,0.0895064809419416,4.255527348107179,0.0044692981773073,20.026965619883384,0,0.5827396512031555
2023-04-03 00:00:00+00:00,6.949999809265137,11.869999885559082,4.329245379861112,-0.999,1e-06,0.0533972273622941,-0.0892989744867547,4.418240415276324,0.0045725937699002,-19.52917293344033,1,0.5822410583496094
2023-04-04 00:00:00+00:00,6.949999809265137,11.779999732971191,4.34911634033422,-0.999,1e-06,0.0533976105591885,0.0890896656904076,4.260321645889301,0.0046731123330839,19.064310750607262,0,0.5822073221206665
2023-04-05 00:00:00+00:00,6.949999809265137,12.970000267028809,4.086378412727428,-0.999,1e-06,0.0533874984253176,-0.0890678982358292,4.175604575608344,0.004771017712528,-18.668532292795657,1,0.5820459127426147
2023-04-06 00:00:00+00:00,6.949999809265137,13.5,3.969360791736796,-0.999,1e-06,0.053872071295536,0.0887369115343555,3.8811689783706,0.0048664914398008,18.234268493439917,0,0.5825483202934265
2023-04-10 00:00:00+00:00,6.949999809265137,13.5,3.969360791736796,-0.999,1e-06,0.0538667629049647,-0.0884972683707654,4.057531533381621,0.0049596328598662,-17.843511983899592,1,0.5820514559745789
2023-04-11 00:00:00+00:00,6.949999809265137,13.5,3.969360791736796,-0.999,1e-06,0.0538667629049647,0.0882521495893545,3.8814346659837273,0.0050505619119685,17.473728889496407,0,0.5824240446090698
2023-04-12 00:00:00+00:00,6.949999809265137,13.5,3.969360791736796,-0.999,1e-06,0.0538667629049647,-0.0880018221318941,4.05703751554249,0.0051393868659814,-17.123019618233936,1,0.5824491381645203
2023-04-13 00:00:00+00:00,6.949999809265137,13.5,3.969360791736796,-0.999,1e-06,0.0538492507229285,0.0877463129654158,3.881938738220869,0.0052262047232126,16.78968153996775,0,0.5828298926353455
2023-04-14 00:00:00+00:00,6.949999809265137,13.5,3.969360791736796,-0.999,1e-06,0.053831601993886,-0.0874857012260358,4.056523091173835,0.0053111053250126,-16.472221105091354,1,0.5823482871055603
2023-04-17 00:00:00+00:00,6.949999809265137,13.520000457763672,3.9649449291605854,-0.999,1e-06,0.0532446151159799,0.0872136189515062,3.8780655096817385,0.0053941154378872,16.168289306330777,0,0.5828484296798706
2023-04-18 00:00:00+00:00,6.949999809265137,12.850000381469728,4.112872956504934,0.999,0.0133475209584654,0.0373867297968316,0.1258271631154811,3.9867558478592304,0.1523983585364193,0.8256464460895857,0,0.5825665593147278
2023-04-19 00:00:00+00:00,6.949999809265137,12.850000381469728,4.112872956504934,0.999,1.1277883164453455,1e-06,0.1261170406582617,3.9867558789870334,1.0666838413530562,0.1182328219187103,0,0.5825208425521851
2023-04-20 00:00:00+00:00,6.949999809265137,12.229999542236328,4.249761748528592,0.999,1.2838647507037029,1e-06,0.2629940324809526,3.9867570456464505,1.137493677308602,0.2312048301694448,0,0.5826406478881836
2023-04-24 00:00:00+00:00,6.949999809265137,12.229999542236328,4.249761748528592,0.999,1.107869454631786,1e-06,0.2630046754858267,3.986757048345375,1.0573067521920754,0.2487496414267181,0,0.5840708017349243
2023-04-25 00:00:00+00:00,6.949999809265137,12.229999542236328,4.249761748528592,0.999,1.0513504677710377,1e-06,0.2630046724360066,3.986757051079124,1.030232779844111,0.2552866474271989,0,0.5855683088302612
2023-04-26 00:00:00+00:00,6.559999942779541,12.229999542236328,3.8597618820429966,0.999,2.3859906625946032,1e-06,-0.1269770508040351,3.98675526585479,1.5479085185889867,-0.0820313663754382,0,0.5880360007286072
2023-04-27 00:00:00+00:00,6.559999942779541,12.229999542236328,3.8597618820429966,-0.999,1e-06,0.0509165331074732,0.0711284242329376,3.78891302689512,0.0750794280138852,0.9473756808560552,0,0.5878219604492188
2023-04-28 00:00:00+00:00,6.559999942779541,12.380000114440918,3.826643544401176,0.999,1.1295103845731145,1e-06,0.0377359618576897,3.788910532569762,1.0655061062370996,0.0354159977467953,0,0.5893468856811523
2023-05-02 00:00:00+00:00,6.559999942779541,12.380000114440918,3.826643544401176,0.999,1.1255472530767685,1e-06,0.0377330085343422,3.788910532776806,1.0636452155863183,0.0354751828724604,0,0.5916964411735535
2023-05-03 00:00:00+00:00,6.559999942779541,12.380000114440918,3.826643544401176,0.999,1.1255472530767685,1e-06,0.0377330080478741,3.788910533001211,1.0636456856495495,0.0354751667373438,0,0.5913666486740112
2023-05-04 00:00:00+00:00,6.559999942779541,12.380000114440918,3.826643544401176,0.999,1.1255472530767685,1e-06,0.0377330078234103,3.788910533225652,1.0636461557119927,0.0354751508485943,0,0.5919670462608337
2023-05-05 00:00:00+00:00,7.25,12.100000381469728,4.578464203769149,0.999,5.829521589665751,1e-06,0.7895399099129252,3.7889113968716703,2.415640389062413,0.3268449697594975,0,0.5920681953430176
2023-05-08 00:00:00+00:00,7.25,12.100000381469728,4.578464203769149,0.999,0.1755843436228482,1e-06,0.7895523198391379,3.7889114274427,0.4258898688739542,1.8538884757383431,-1,0.5947225093841553
2023-05-09 00:00:00+00:00,7.25,12.229999542236328,4.549761939263456,0.999,0.969759855521176,1e-06,0.7608535823427156,3.7889112345897473,0.9877037739510384,0.7703256810482045,-1,0.6047177314758301
2023-05-10 00:00:00+00:00,7.25,13.079999923706056,4.362091990972889,0.999,1.1622759942052734,1e-06,0.5731979123653272,3.788910157377825,1.080775594496469,0.5303579348795149,-1,0.6178006529808044
2023-05-11 00:00:00+00:00,7.25,12.699999809265137,4.445991484881619,0.999,1.174911364583428,1e-06,0.6570736588222956,3.788910638948527,1.086605842108298,0.6047028585336903,-1,0.6269493103027344
2023-05-12 00:00:00+00:00,7.25,12.449999809265137,4.501188503724736,0.999,0.8393596458489352,1e-06,0.712270765250803,3.788911084839871,0.9193266739623648,0.7747743924157712,-1,0.6392728090286255
2023-05-15 00:00:00+00:00,7.25,13.0,4.379755020157894,0.999,0.1761923143877055,1e-06,0.5909169572707459,3.788906497850582,0.4266088969523656,1.385149164708411,-1,0.652414858341217
2023-05-16 00:00:00+00:00,7.25,13.0,4.379755020157894,0.999,0.5126629780026928,1e-06,0.5908484135994335,3.788906504683057,0.7200464267418702,0.8205698850183267,-1,0.6644336581230164
2023-05-17 00:00:00+00:00,6.409999847412109,12.989999771118164,3.541962798858108,0.999,6.358870129397631,1e-06,-0.2469296575879901,3.788905621911338,2.522830756983494,-0.0978780113982912,0,0.675432562828064
2023-05-18 00:00:00+00:00,6.409999847412109,12.989999771118164,3.541962798858108,0.999,0.5367426556138668,1e-06,-0.2469427713653828,3.7889056186634367,0.7365789402205666,-0.3352563559466369,0,0.6772836446762085
2023-05-19 00:00:00+00:00,6.900000095367432,12.93000030517578,4.045210213422226,0.999,2.6461704163249995,1e-06,0.2562843127436908,3.788906893502872,1.6284892731321077,0.1573754994718349,0,0.6821423768997192
2023-05-22 00:00:00+00:00,6.900000095367432,12.920000076293944,4.04741814471033,0.999,0.4800859229205351,1e-06,0.2585106995002783,3.788906928180818,0.697060829397255,0.3708581641631063,0,0.6854121088981628
2023-05-23 00:00:00+00:00,6.900000095367432,12.920000076293944,4.04741814471033,0.999,0.4428782304023252,1e-06,0.2585111541463585,3.788906932103129,0.6698411044988463,0.3859290694615828,0,0.6909014582633972
2023-05-24 00:00:00+00:00,6.900000095367432,12.6899995803833,4.098199511537155,0.999,0.3640881943305857,1e-06,0.3092776284115082,3.7889078722882137,0.6081924560070276,0.5085193434361418,0,0.6903958916664124
2023-05-25 00:00:00+00:00,6.900000095367432,12.6899995803833,4.098199511537155,0.999,1.0325875095161114,1e-06,0.3092916058455081,3.788907874389156,1.0190183505896055,0.3035191718250721,0,0.6950216889381409
2023-05-26 00:00:00+00:00,6.900000095367432,12.6899995803833,4.098199511537155,0.999,1.7762282255629729,1e-06,0.3092916185667186,3.788907875557813,1.334930754555168,0.2316911326758534,0,0.6964856386184692
2023-05-29 00:00:00+00:00,6.900000095367432,12.6899995803833,4.098199511537155,0.999,1.7762282255629729,1e-06,0.3092916173987682,3.788907876726544,1.334931129096848,0.2316910667953488,0,0.6971880793571472
2023-05-30 00:00:00+00:00,6.900000095367432,12.6899995803833,4.098199511537155,0.999,1.7762282255629729,1e-06,0.3092916162298632,3.788907877895449,1.3349315036384086,0.2316910009141867,0,0.6943751573562622
2023-05-31 00:00:00+00:00,6.900000095367432,13.600000381469728,3.897282186077877,0.999,0.7686432991672152,1e-06,0.1084021522402848,3.7889061259954944,0.8800330588016959,0.1231796364421712,0,0.6957198977470398
2023-06-01 00:00:00+00:00,6.900000095367432,13.600000381469728,3.897282186077877,0.999,1.7521487955644286,1e-06,0.1083760550698128,3.7889061263109434,1.3258826076374035,0.0817388013430002,0,0.6964046955108643
2023-06-02 00:00:00+00:00,6.900000095367432,13.600000381469728,3.897282186077877,0.999,1.7521487955644286,1e-06,0.108376053166658,3.788906126726337,1.325882984734913,0.0817387766600881,0,0.694323718547821
