data,TAEE3,TAEE11,spread_observado,rho,var_mr,var_rw,mr_filtrado,rw_filtrado,std_mr,zscore_mr,sinal,prob_quebra,sinal_finrl,always_long
2025-02-24 00:00:00+00:00,10.890000343322754,32.77000045776367,-0.2887073640414108,-0.0387668037267118,0.0025874396387285,9.587049784192964e-05,0.015566726527442,-0.3048695751814904,0.0554521388565736,0.2807236447218964,0,0.5141739845275879,-1,1
2025-02-25 00:00:00+00:00,10.960000038146973,33.209999084472656,-0.3688027552993809,-0.0607652654094299,0.0025161940057686,0.0001598128188368,-0.0502212747547123,-0.3166435766700528,0.0551815698589487,-0.9101095688847648,0,0.5140961408615112,1,1
2025-02-26 00:00:00+00:00,10.9399995803833,33.02000045776367,-0.3239896920648508,-0.0563580295833743,0.0025340721922545,0.0001471917709075,-0.0050604628662507,-0.318621131340925,0.0555330085368749,-0.0911253144675303,0,0.5143492221832275,1,1
2025-02-27 00:00:00+00:00,10.949999809265137,32.970001220703125,-0.2969334104249004,-0.0353262595233086,0.0026082649472832,9.433402624592314e-05,0.017146333358785,-0.3147259707286567,0.056088817233097,0.3056996778435775,0,0.5143405795097351,0,1
2025-02-28 00:00:00+00:00,10.9399995803833,32.790000915527344,-0.245530808342794,-0.0440987074472539,0.0025568241090376,0.0001682509466366,0.0531818387706294,-0.300804804863863,0.0559175584759863,0.9510758377168476,0,0.5143857002258301,-1,1
2025-03-05 00:00:00+00:00,10.920000076293944,33.09000015258789,-0.3678679302742527,-0.0729872580718926,0.002494187495712,0.0001989793371861,-0.051221564121912,-0.314777581054955,0.055618041731501,-0.9209523120067178,0,0.5140810012817383,1,1
2025-03-06 00:00:00+00:00,10.9399995803833,32.970001220703125,-0.3069336393067363,-0.0595344112279355,0.0025429586210436,0.0001644228680577,0.0066629516505273,-0.3137368508376263,0.0560922939105754,0.1187855084184956,0,0.514255940914154,1,1
2025-03-07 00:00:00+00:00,11.079999923706056,33.2400016784668,-0.2590375424298958,-0.0412197532306919,0.0026271956933686,0.0001109760234498,0.0421673691615294,-0.302806505681044,0.0566526726760273,0.7443138543995409,0,0.5142397284507751,-1,1
2025-03-10 00:00:00+00:00,11.09000015258789,33.52000045776367,-0.3445522500282347,-0.0299615745526413,0.0027268240629264,5.030293882204648e-06,-0.0340359487004113,-0.3093213050540109,0.0568681872654151,-0.5985059545077255,0,0.5140479803085327,-1,1
2025-03-11 00:00:00+00:00,11.010000228881836,33.29999923706055,-0.3495039800464887,-0.0015247016683269,0.0028093417112218,1e-06,-0.0336572986828915,-0.3146470628406245,0.0571351540864194,-0.5890821372772246,0,0.5141157507896423,-1,1
2025-03-12 00:00:00+00:00,11.050000190734863,33.220001220703125,-0.2822145940391607,-0.0369143977533109,0.0026783230890893,2.3475450035568505e-05,0.0273700483164214,-0.3105549731832701,0.055692528866572,0.491449192080943,0,0.5142769813537598,-1,1
2025-03-13 00:00:00+00:00,11.119999885559082,33.540000915527344,-0.3213751984189716,-0.0215367755601688,0.0027984135653789,1e-06,-0.0093765520691758,-0.311685484183049,0.0564539372684516,-0.1660920836147908,0,0.5142093300819397,-1,1
2025-03-14 00:00:00+00:00,11.350000381469728,34.06999969482422,-0.2721712040724853,-0.0295620937211759,0.0027563098137637,1e-06,0.0343011389193405,-0.3077025989261604,0.0558104355244375,0.6146008107089798,0,0.5141901969909668,-1,1
2025-03-17 00:00:00+00:00,11.40999984741211,34.45000076293945,-0.3418000814199189,-0.0403760909671098,0.002730037525626,1e-06,-0.0299878851415467,-0.3107689008643602,0.0553487498310744,-0.5417987801543916,0,0.514043390750885,-1,1
2025-03-18 00:00:00+00:00,11.420000076293944,34.36000061035156,-0.3010984370561136,-0.0346787613108104,0.0027619257347987,1e-06,0.0086661182019647,-0.3100397831973743,0.0554602830467795,0.156258095449225,0,0.5142151117324829,-1,1
2025-03-19 00:00:00+00:00,11.350000381469728,34.439998626708984,-0.3983875560346295,-0.0543943240753474,0.0026922170948031,1e-06,-0.0783510177932532,-0.3171578805621711,0.05465998788154,-1.4334254512287254,1,0.51427161693573,1,1
2025-03-20 00:00:00+00:00,11.4399995803833,34.650001525878906,-0.3800258607745999,-0.0352939722503828,0.0027556501306422,1e-06,-0.0559938731580206,-0.3219055889214291,0.0551159249392458,-1.0159291206623589,1,0.5145775675773621,1,1
2025-03-21 00:00:00+00:00,11.449999809265137,34.59000015258789,-0.3495575878069772,-0.0284487223175246,0.0027801195841889,1e-06,-0.0247550416127024,-0.3238567589077671,0.0552322382159612,-0.4481991389867056,1,0.5147329568862915,1,1
2025-03-24 00:00:00+00:00,11.369999885559082,34.349998474121094,-0.3476866364633046,-0.0276159834848748,0.002777507180783,1e-06,-0.0214943596256455,-0.3253952798840067,0.0551148447320909,-0.3899922013774682,1,0.514555811882019,1,1
2025-03-25 00:00:00+00:00,11.350000381469728,33.91999816894531,-0.2210017445047274,-0.0410090280354081,0.0027665459508211,2.168836253974493e-05,0.0941520824293825,-0.3185162131508141,0.0550821296205437,1.70930359951564,0,0.5143070816993713,-1,1
2025-03-26 00:00:00+00:00,11.300000190734863,34.0,-0.2982926606873057,-0.0445841378296398,0.002783847448466,1.417699139767128e-05,0.017810752090559,-0.3168915994663919,0.0552432318100181,0.3224060487954497,0,0.5138449668884277,-1,1
2025-03-27 00:00:00+00:00,11.279999732971191,33.90999984741211,-0.2875917029690065,-0.0375433122009364,0.0028070802637072,9.380674370395269e-06,0.0264080309071099,-0.3149619018661653,0.0554252449786056,0.4764621413455822,0,0.5136657953262329,-1,1
2025-03-28 00:00:00+00:00,11.34000015258789,33.95000076293945,-0.2412366460761639,-0.0318988422300296,0.0028365985140107,1e-06,0.0668751258950155,-0.3104941485432927,0.0556071092934209,1.20263625901028,0,0.5137463212013245,-1,1
2025-03-31 00:00:00+00:00,11.300000190734863,33.65999984741211,-0.1823096801213477,-0.0231232741744299,0.0028599798500602,1.1918119059833691e-05,0.1163883248059532,-0.3028159432237253,0.0558263477966792,2.084827852788112,-1,0.5136533379554749,-1,1
2025-04-01 00:00:00+00:00,11.289999961853027,33.970001220703125,-0.2980595181729555,-0.0297092787384447,0.0029095849197774,1e-06,0.0040422808170211,-0.3023591155702785,0.0561966962276132,0.0719309334600149,-1,0.5137611627578735,-1,1
2025-04-02 00:00:00+00:00,11.270000457763672,33.83000183105469,-0.2703015540222253,-0.0083846115956634,0.0030047849958517,1e-06,0.0294572546318198,-0.3007398454809818,0.056982866645461,0.5169493282094518,-1,0.513917088508606,-1,1
2025-04-03 00:00:00+00:00,11.390000343322754,34.45000076293945,-0.3617995855092744,-0.0523049009511698,0.0027995121569582,0.0001343294670523,-0.0536774361704594,-0.3062654563481892,0.056035134278256,-0.9579246460606516,0,0.5141103863716125,1,1
2025-04-04 00:00:00+00:00,11.399999618530272,34.29999923706055,-0.3006308507339987,-0.0582991840851257,0.0027903950614422,0.0001380613464063,0.0052461964030554,-0.3059524792688063,0.0566633632277731,0.0925853338773237,0,0.5145091414451599,1,1
2025-04-07 00:00:00+00:00,11.229999542236328,33.880001068115234,-0.3273585223076836,-0.0612515057505562,0.0027822588147204,0.0001392420978538,-0.0176485413538792,-0.3090921246751448,0.0571091991807982,-0.3090314976753028,0,0.5149343013763428,1,1
2025-04-08 00:00:00+00:00,11.260000228881836,34.02000045776367,-0.3451153039022632,-0.0562784918670912,0.0027945255983088,0.0001327435888248,-0.0289393255558864,-0.3151139326910023,0.0575459664063958,-0.502890599690581,0,0.515304446220398,1,1
2025-04-09 00:00:00+00:00,11.380000114440918,34.20000076293945,-0.2865182493071234,-0.0543993835309284,0.0028151461428197,0.0001195487955879,0.0232794823187883,-0.3105618909848354,0.0578812727592709,0.4021936838812798,0,0.5154743790626526,0,1
2025-04-10 00:00:00+00:00,11.220000267028809,34.16999816894531,-0.436283424029634,-0.0677880160634536,0.0028551744585067,0.0001122434576123,-0.1010975873459615,-0.3317404203129274,0.0582861468035228,-1.734504558806264,1,0.5154682993888855,1,1
2025-04-11 00:00:00+00:00,11.300000190734863,34.0099983215332,-0.3017033507215654,-0.0961118625838212,0.0028338290019336,0.000121342679588,0.025865778906932,-0.3281292333432637,0.0581488654441983,0.4448200099751523,0,0.5156306028366089,0,1
2025-04-14 00:00:00+00:00,11.380000114440918,34.40999984741211,-0.3581544516672537,-0.0883913583155489,0.0028769846490665,0.0001042448971623,-0.0244730979621519,-0.3329222155166516,0.0584859064212075,-0.4184443647996151,0,0.5152854919433594,1,1
2025-04-15 00:00:00+00:00,11.470000267028809,34.45000076293945,-0.2817996618032197,-0.1236660794160225,0.0027175591847803,0.0002622522833468,0.0393652530196194,-0.3224705576265779,0.0577978507418063,0.681085066561925,0,0.5150353312492371,-1,1
2025-04-16 00:00:00+00:00,11.350000381469728,34.400001525878906,-0.3847434946041854,-0.1411260312084645,0.0026515065706121,0.0003030807343887,-0.0465693760255637,-0.336677903991554,0.057733895388116,-0.8066210622460362,0,0.5146967172622681,1,1
2025-04-17 00:00:00+00:00,11.4399995803833,34.5,-0.328856401206842,-0.1422682450874522,0.0026533714606732,0.0002999327462274,0.0074754399237824,-0.3363627103452822,0.0579948345418926,0.1288983748782418,0,0.514716625213623,1,1
