data,PLAS3,INEP3,spread_observado,rho,var_mr,var_rw,mr_filtrado,rw_filtrado,std_mr,zscore_mr,sinal,prob_quebra
2022-03-09 00:00:00+00:00,10.479999542236328,6.75,5.740839079837615,-0.999,1e-06,0.2315016441329705,-2.30333053819068,8.042211551053201,0.0295359625074336,-77.98393357287654,0,0.9779510498046875
2022-03-10 00:00:00+00:00,10.479999542236328,6.400000095367432,5.986573259078798,-0.999,1e-06,0.2316055298536762,2.268801413598862,3.719623496217116,0.0293045693646062,77.42142139577386,-1,0.9737987518310547
2022-03-11 00:00:00+00:00,10.479999542236328,6.199999809265137,6.1269930292068615,-0.999,1e-06,0.2294885323113338,-2.232183134128808,8.357171178878062,0.0290766647697897,-76.76888500802262,0,0.9652755856513977
2022-03-14 00:00:00+00:00,10.479999542236328,6.400000095367432,5.986573259078798,-0.999,1e-06,0.2242734452186394,2.195895207912645,3.792697200483217,0.0288492455473885,76.11620915027433,-1,0.9553204774856567
2022-03-15 00:00:00+00:00,10.479999542236328,6.199999809265137,6.1269930292068615,-0.2787446331644858,1e-06,0.1941298476021601,-0.6076207415533487,6.733108115480136,0.0081325352070158,-74.7148000083863,0,0.9388730525970459
2022-03-16 00:00:00+00:00,10.479999542236328,6.300000190734863,6.056782976749659,-0.999,1e-06,0.1919992271716488,0.6061400738287043,5.451309711185343,0.0081803940878451,74.0966837684919,-1,0.922069251537323
2022-03-17 00:00:00+00:00,10.479999542236328,6.699999809265137,5.775944106066216,-0.999,1e-06,0.1855843493114771,-0.6048711261685645,6.380315271932573,0.0082275518318868,-73.5177533399805,0,0.9008755683898926
2022-03-18 00:00:00+00:00,9.449999809265137,6.949999809265137,4.570419911524702,-0.999,1e-06,0.182514897953239,0.6024968306636852,3.969242424175428,0.0082741158871404,72.81706455188504,-1,0.8678333163261414
2022-03-21 00:00:00+00:00,9.34000015258789,6.900000095367432,4.495524946289716,-0.999,1e-06,0.1886369809630192,-0.6010850934587502,5.096013459178661,0.0083203870158763,-72.2424440487928,0,0.8246176838874817
2022-03-22 00:00:00+00:00,8.710000038146973,6.650000095367432,4.04104929341912,-0.999,1e-06,0.1897045819951051,0.5992898805387901,3.442629886424303,0.0083662116456222,71.63216828878352,-1,0.7829230427742004
