data,PLAS3,INEP3,spread_observado,rho,var_mr,var_rw,mr_filtrado,rw_filtrado,std_mr,zscore_mr,sinal,prob_quebra,sinal_hibrido,sinal_luiz_ontem
2025-02-14 00:00:00+00:00,7.400000095367432,1.5800000429153442,6.290685468112222,-0.999,1e-06,0.0498155666452629,0.0849797688456424,6.20596112147985,0.0418315597465278,2.0314750241340467,-1,0.5945001244544983,0,0
2025-02-17 00:00:00+00:00,7.400000095367432,1.5199999809265137,6.332811382411324,-0.0507460556618549,1e-06,0.0417314583230384,-0.0040315135510298,6.336543769057656,0.0025104924984674,-1.6058656034586594,0,0.5934168100357056,0,-1
2025-02-18 00:00:00+00:00,7.400000095367432,1.5099999904632568,6.33983235417841,-0.999,1e-06,0.0346851669777993,0.0040272412445055,6.335807229736637,0.0026996788208072,1.4917482825980417,-1,0.5934703350067139,0,0
2025-02-19 00:00:00+00:00,7.400000095367432,1.4900000095367432,6.353874297712581,-0.0828220784432654,0.0014685346045097,0.0331534314816062,0.000442598301473,6.353378868086774,0.0536203831083939,0.0082542920399941,-1,0.5942663550376892,0,-1
2025-02-20 00:00:00+00:00,7.400000095367432,1.5,6.346853325945496,-0.067483489608623,0.0012650510953872,0.033273525419127,-0.0002741065811075,6.347145311112527,0.0498512036346308,-0.005498494742805,0,0.594382107257843,-1,-1
2025-02-21 00:00:00+00:00,7.400000095367432,1.4600000381469729,6.37493721301384,-0.1948784716257388,0.0010583574605372,0.0333493654563724,0.0010775542202688,6.373783329247309,0.0459729578852975,0.0234388708022085,0,0.591220498085022,0,0
2025-02-24 00:00:00+00:00,6.130000114440918,1.4500000476837158,5.111958203854412,-0.0633560016605634,0.0075028009628776,0.0335710194442006,-0.2251361430360982,5.340066068436576,0.1168711897935971,-1.926361350763217,1,0.5899901390075684,0,0
2025-02-25 00:00:00+00:00,6.130000114440918,1.4199999570846558,5.133021202852256,0.999,3.772471060718718,1e-06,-0.2070457609346674,5.340066490219588,1.943911575778614,-0.1065098657338554,1,0.5885438919067383,0,1
2025-02-26 00:00:00+00:00,6.130000114440918,1.409999966621399,5.140042174619342,-0.1964020527277167,0.0012679944706723,0.0464351185635214,0.0290623264483971,5.1114042545935,0.0514591939858095,0.5647645094560042,0,0.5864955186843872,0,1
2025-02-27 00:00:00+00:00,6.130000114440918,1.4500000476837158,5.111958203854412,-0.30254469669366,0.0006033211174907,0.0462667557653848,-0.0085758758720545,5.1205151590101154,0.036144024514962,-0.2372695345119764,0,0.5834974646568298,0,0
2025-02-28 00:00:00+00:00,7.079999923706055,1.4900000095367432,6.033874126051204,-0.2757327679077198,0.0033874660205894,0.0456678934543283,0.0680612451125474,5.964005118694812,0.0810327618517284,0.8399225641239287,0,0.5835095643997192,0,0
2025-03-05 00:00:00+00:00,7.079999923706055,1.5399999618530271,5.998769267215774,0.999,5.101174535012981,1e-06,0.0347654301754072,5.964004488414423,2.259322851742421,0.0153875441699691,0,0.5906588435173035,0,0
2025-03-06 00:00:00+00:00,7.099999904632568,1.4800000190734863,6.060895078744805,-0.0031798014322489,0.0029726916183266,0.048205976899818,0.0051926062443117,6.055524699764102,0.0760416176468869,0.0682863727126974,0,0.585530161857605,0,0
2025-03-07 00:00:00+00:00,7.300000190734863,1.5199999809265137,6.232811477778755,0.1895407072560004,0.0044241129236145,0.0469639333304813,0.0141630446197835,6.218318429909987,0.0930088241944754,0.1522763538024042,0,0.5840514302253723,0,0
2025-03-10 00:00:00+00:00,7.300000190734863,1.4700000286102295,6.267916336614185,0.2172126693082166,0.0044487530807565,0.0470977966101835,0.0062721142024432,6.261558586055676,0.0940243259978531,0.0667073561642596,0,0.5816518068313599,0,0
2025-03-11 00:00:00+00:00,7.300000190734863,1.4900000095367432,6.253874393080013,0.1733968260513299,0.0040576271527726,0.0474882534459462,0.0005379852743323,6.25335243362708,0.0896238895822922,0.0060026994681854,0,0.5836741328239441,0,0
2025-03-12 00:00:00+00:00,7.0,1.4299999475479126,5.996000116644252,0.1994533685674926,0.0046283723240919,0.0472557557323472,-0.0187230890828165,6.0151945598472905,0.095512728812989,-0.1960271611491259,0,0.5806634426116943,0,0
2025-03-13 00:00:00+00:00,7.0,1.409999966621399,6.010042060178424,0.2672173538342889,0.0048163829564143,0.047194218871503,-0.0050139054725294,6.015056239148692,0.0983345361455155,-0.0509882455245414,0,0.5825329422950745,0,0
2025-03-14 00:00:00+00:00,6.429999828338623,1.4900000095367432,5.3838740306837725,-0.2207484315432323,0.0029417208647935,0.0505717617704949,-0.0429771348228949,5.427888926248532,0.0763136130983021,-0.5631647235406692,0,0.5784295797348022,0,0
2025-03-17 00:00:00+00:00,6.099999904632568,1.4700000286102295,5.06791605051189,0.999,3.3722401581780512,1e-06,-0.3599543805795913,5.42787983195927,1.837201427447036,-0.1959253760649325,0,0.5770722031593323,0,0
2025-03-18 00:00:00+00:00,6.0,1.4800000190734863,4.9608951741122365,0.9089396197666368,1e-06,0.0567072177903799,-0.3267785605258387,5.287919375947703,0.0503686139270597,-6.487741771077056,1,0.577728271484375,0,0
2025-03-19 00:00:00+00:00,6.980000019073486,1.4800000190734863,5.940895193185723,-0.2072072170721219,0.0038675153567474,0.0543639259270816,0.1101206289899629,5.8298325300937135,0.0867046250255657,1.270066377168378,0,0.5797757506370544,1,1
2025-03-20 00:00:00+00:00,6.980000019073486,1.4800000190734863,5.940895193185723,0.999,3.988997687927329,1e-06,0.1110626110709083,5.829832555739724,1.998207747298495,0.0555811132356287,0,0.5774458050727844,0,0
2025-03-21 00:00:00+00:00,6.119999885559082,1.4500000476837158,5.101957974972576,0.999,9.817640707030684,1e-06,-0.7278656319801011,5.829832150848283,3.1339237748757425,-0.2322537765006618,0,0.5776104927062988,0,0
2025-03-24 00:00:00+00:00,6.119999885559082,1.4500000476837158,5.101957974972576,0.999,3.713375866722324,1e-06,-0.7278741551060418,5.829832149908814,1.928007879803436,-0.3775265457837496,0,0.5796137452125549,0,0
2025-03-25 00:00:00+00:00,6.119999885559082,1.4600000381469729,5.09493700320549,0.999,3.712927487284788,1e-06,-0.7348949281259787,5.829832140019808,1.9278918551464808,-0.3811909501895485,0,0.5876660346984863,0,0
2025-03-26 00:00:00+00:00,6.050000190734863,1.4600000381469729,5.024937308381271,0.999,3.750986194665689,1e-06,-0.8048928566002571,5.829832050645947,1.9377375241618544,-0.4153776487083326,0,0.5993921160697937,0,0
2025-03-27 00:00:00+00:00,6.050000190734863,1.4600000381469729,5.024937308381271,0.999,1.8901666112570248,1e-06,-0.8048946975630452,5.829832048622714,1.376229677870431,-0.584854919571662,0,0.6122104525566101,0,0
2025-03-28 00:00:00+00:00,6.050000190734863,1.5,4.996853421312927,0.999,3.760782050050792,1e-06,-0.8329778227683242,5.829832012200267,1.940264045927677,-0.4293115797907092,0,0.6275405287742615,0,0
2025-03-31 00:00:00+00:00,6.050000190734863,1.4700000286102295,5.017916336614185,0.999,2.678149022182062,1e-06,-0.8119164666913821,5.829832048020758,1.6376790097164209,-0.4957726525614887,0,0.6432352066040039,0,0
2025-04-01 00:00:00+00:00,6.050000190734863,1.4500000476837158,5.031958280148357,0.999,3.62351629670574,1e-06,-0.7978741503087298,5.829832065340772,1.9045631558049216,-0.4189276411637427,0,0.6580431461334229,0,0
2025-04-02 00:00:00+00:00,5.800000190734863,1.4800000190734863,4.7608953648471,0.999,3.751366744162806,1e-06,-1.0689291100864429,5.829831721515699,1.937837006046583,-0.5516094009718521,0,0.6695841550827026,0,0
2025-04-03 00:00:00+00:00,6.0,1.4900000095367432,4.953874202345149,0.999,4.867002632871851,1e-06,-0.8759616490510376,5.829831908625674,2.2070000342947265,-0.3969015113001399,0,0.684295654296875,0,0
2025-04-04 00:00:00+00:00,6.0,1.4500000476837158,4.981958089413494,0.999,4.463764404487245,1e-06,-0.8478744577366834,5.829831937560565,2.1136726148540648,-0.4011380247717424,0,0.6972589492797852,0,0
2025-04-07 00:00:00+00:00,6.0,1.3899999856948853,5.024084003712596,0.999,1.5439738405739671,1e-06,-0.805750733946128,5.829832064473431,1.2441150888153836,-0.6476496758136294,0,0.7100162506103516,0,0
2025-04-08 00:00:00+00:00,6.0,1.3899999856948853,5.024084003712596,0.999,4.299428359319419,1e-06,-0.805748041196024,5.829832063586452,2.07443435121541,-0.3884181925178478,0,0.7217684984207153,0,0
2025-04-09 00:00:00+00:00,6.0,1.3799999952316284,5.031104975479682,0.999,4.299428359319419,1e-06,-0.7987272395245812,5.829832070452144,2.0744345922436835,-0.3850337062981038,0,0.7320143580436707,0,0
2025-04-10 00:00:00+00:00,6.0,1.5099999904632568,4.939832258810978,0.999,4.368981842231369,1e-06,-0.8899976042427811,5.8298319703426245,2.0911320762793766,-0.4256056393273348,0,0.742707371711731,0,0
2025-04-11 00:00:00+00:00,6.199999809265137,1.4199999570846558,5.203020897676475,0.999,5.292186239914006,1e-06,-0.6268162642723354,5.829832205838611,2.301312399167052,-0.2723733920258754,0,0.753254771232605,0,0
2025-04-14 00:00:00+00:00,6.199999809265137,1.5099999904632568,5.139832068076115,0.999,5.033190165186764,1e-06,-0.6899988097638634,5.82983214558751,2.244335911516317,-0.3074400789219144,0,0.7615484595298767,0,0
2025-04-15 00:00:00+00:00,6.199999809265137,1.4500000476837158,5.181957898678631,0.999,5.0791780547963326,1e-06,-0.6478751014268214,5.829832184364686,2.254558176970946,-0.2873623346891218,0,0.7678613662719727,0,0
2025-04-16 00:00:00+00:00,6.150000095367432,1.5700000524520874,5.047706439879308,0.999,5.30078629719354,1e-06,-0.7821230787097472,5.829832063370162,2.303180803981657,-0.3395838821501293,0,0.7743362784385681,0,0
2025-04-17 00:00:00+00:00,6.150000095367432,1.659999966621399,4.984517693975533,0.999,5.039448104788017,1e-06,-0.8453130396246137,5.82983200300234,2.2457303095680063,-0.3764089730735388,0,0.779481053352356,0,0
2025-04-22 00:00:00+00:00,6.150000095367432,1.6399999856948853,4.998559637509705,0.999,5.012777335093978,1e-06,-0.8312726412371774,5.829832015522892,2.239784555175399,-0.3711395541666639,0,0.7862789630889893,0,0
2025-04-23 00:00:00+00:00,6.5,1.950000047683716,5.130909166272849,0.999,5.134872853744034,1e-06,-0.6989255322819535,5.829832137374026,2.2668770086398187,-0.3083208879961802,0,0.7911235094070435,0,0
2025-04-24 00:00:00+00:00,6.5,1.820000052452088,5.222181882941553,0.999,4.863110412133557,1e-06,-0.6076522055009205,5.829832226000439,2.206121014487978,-0.2754391991692039,0,0.7950609922409058,0,0
2025-04-25 00:00:00+00:00,6.5,1.840000033378601,5.208139939407381,0.999,4.82624613436987,1e-06,-0.6216919686591885,5.829832211555523,2.1977503617972265,-0.2828765174907287,0,0.7984498739242554,0,0
2025-04-28 00:00:00+00:00,6.5,1.899999976158142,5.166014108804864,0.999,4.818077412237011,1e-06,-0.6638171733131023,5.829832169319248,2.1958913749633404,-0.3022996405385419,0,0.8028425574302673,0,0
2025-04-29 00:00:00+00:00,6.650000095367432,1.9800000190734863,5.259846346339022,0.999,4.885500443344207,1e-06,-0.5699878207244922,5.829832260120611,2.2111903947358926,-0.2577741935210297,0,0.8024152517318726,0,0
2025-04-30 00:00:00+00:00,5.960000038146973,1.870000004768372,4.647077062253096,0.999,8.947728493369722,1e-06,-1.1827480168956983,5.829831933666132,2.9919211240961774,-0.395313902953572,0,0.800696074962616,0,0
2025-05-02 00:00:00+00:00,5.960000038146973,2.5,4.204755422443746,0.999,1.5149297803634156,1e-06,-1.6250458446756844,5.829830539265824,1.2323937251490644,-1.318609314145223,1,0.8030374050140381,0,0
2025-05-05 00:00:00+00:00,5.960000038146973,2.289999961853028,4.352195996945724,0.999,3.045399842206097,1e-06,-1.4776395571841214,5.829830767348065,1.746214579957052,-0.8461958651269903,1,0.8116006255149841,0,1
2025-05-06 00:00:00+00:00,5.960000038146973,2.539999961853028,4.176671535375402,0.999,3.6057391298245167,1e-06,-1.6531540895565917,5.82983053342514,1.8998962201724336,-0.870128627029192,1,0.8198692798614502,0,1
2025-05-07 00:00:00+00:00,5.960000038146973,2.4100000858306885,4.267944168347521,0.999,3.697508804574895,1e-06,-1.5618889041138255,5.829830648945713,1.923896130835828,-0.8118363975477566,1,0.8311679363250732,0,1
2025-05-08 00:00:00+00:00,5.849999904632568,2.400000095367432,4.164965006600202,0.999,1.7447758027587064,1e-06,-1.664859365891023,5.8298303633238175,1.3223631562853178,-1.2590031399300472,1,0.8414469957351685,0,1
2025-05-09 00:00:00+00:00,6.199999809265137,2.25,4.620279655132233,0.999,6.253442153080148,1e-06,-1.209558308195907,5.829830709255564,2.501461906954465,-0.4835405667514427,1,0.8531991243362427,0,1
2025-05-12 00:00:00+00:00,6.199999809265137,2.430000066757202,4.4939019959315125,0.999,5.55496365860807,1e-06,-1.3359263071844272,5.829830599716956,2.3577180020621284,-0.5666183597936595,1,0.8589493036270142,0,1
2025-05-13 00:00:00+00:00,5.989999771118164,2.390000104904175,4.311985844852884,0.999,5.318895930003251,1e-06,-1.5178411452903315,5.829830435359259,2.307112361492432,-0.6578964989414152,1,0.8655179142951965,0,1
2025-05-14 00:00:00+00:00,5.949999809265137,2.369999885559082,4.286027993927199,0.999,5.023148504350959,1e-06,-1.5438018683018069,5.829830409257205,2.242101920692517,-0.6885511555268519,1,0.8724907636642456,0,1
2025-05-15 00:00:00+00:00,6.0,2.3499999046325684,4.350070128196235,0.999,5.089529064706654,1e-06,-1.4797615675843443,5.829830467861082,2.256856792787858,-0.6556736662747746,1,0.8799997568130493,0,1
2025-05-16 00:00:00+00:00,6.0,2.2699999809265137,4.406237902332924,0.999,4.526390450973876,1e-06,-1.4235938313790084,5.829830525534798,2.128441911151695,-0.6688431682914499,1,0.8858721852302551,0,1
2025-05-19 00:00:00+00:00,6.070000171661377,2.299999952316284,4.455175158693042,0.999,2.152644111284192,1e-06,-1.3746576792948146,5.829830630914305,1.468509321311346,-0.936090537081015,1,0.8911876082420349,0,1
2025-05-20 00:00:00+00:00,6.070000171661377,2.319999933242798,4.44113321515887,0.999,3.0724502257593085,1e-06,-1.3886968901329115,5.829830606956111,1.75394604899045,-0.7917557617762693,1,0.8954620361328125,0,1
2025-05-21 00:00:00+00:00,5.800000190734863,2.289999961853028,4.192196149533615,0.999,3.557486824719097,1e-06,-1.6376270851187416,5.829830270859312,1.8871577417398413,-0.8677743512892312,1,0.9013577699661256,0,1
2025-05-22 00:00:00+00:00,5.800000190734863,2.299999952316284,4.185175177766529,0.999,3.0427597591928404,1e-06,-1.6446547947106978,5.829830257253676,1.745462195567098,-0.9422460130546408,1,0.9071049094200134,0,1
2025-05-23 00:00:00+00:00,5.800000190734863,2.2799999713897705,4.199217121300701,0.999,3.0531898681639404,1e-06,-1.6306135613625672,5.829830276655479,1.7484477072906033,-0.9326064225788988,1,0.913095235824585,0,1
2025-05-26 00:00:00+00:00,6.0,2.3299999237060547,4.364112071730407,0.999,2.828612016475886,1e-06,-1.4657242522771294,5.8298305525142124,1.6830010496576384,-0.8708991908087591,1,0.9178547859191896,0,1
2025-05-27 00:00:00+00:00,6.0,2.3499999046325684,4.350070128196235,0.999,3.0558672550949906,1e-06,-1.479759892818237,5.829830528264179,1.7492137582491956,-0.8459571540869554,1,0.9223570823669434,0,1
2025-05-28 00:00:00+00:00,5.800000190734863,2.2799999713897705,4.199217121300701,0.999,3.216169469306944,1e-06,-1.6306084443085134,5.829830301795078,1.7944503298870478,-0.90869522390801,1,0.9262987971305848,0,1
2025-05-29 00:00:00+00:00,5.800000190734863,2.220000028610229,4.241342951903217,0.999,3.1880219938358567,1e-06,-1.5884886806336147,5.82983036253506,1.7865904709595135,-0.8891174034867063,1,0.9310793876647948,0,1
2025-05-30 00:00:00+00:00,5.800000190734863,2.309999942779541,4.1781542059994425,0.999,3.239790701296569,1e-06,-1.6516740616340364,5.829830266896888,1.8010206046660973,-0.9170767160324914,1,0.9354739189147948,0,1
2025-06-02 00:00:00+00:00,5.800000190734863,2.25,4.22028003660196,0.999,3.2810538269833223,1e-06,-1.6095515227461537,5.829830325912679,1.812440162916855,-0.888057744293096,1,0.9392922520637512,0,1
2025-06-03 00:00:00+00:00,5.800000190734863,2.319999933242798,4.171133234232356,0.999,3.312866964111881,1e-06,-1.6586954863980017,5.829830252597829,1.8211956186274243,-0.9107728293614644,1,0.9425601363182068,0,1
2025-06-04 00:00:00+00:00,5.800000190734863,2.369999885559082,4.136028375396926,0.999,2.1924810007622337,1e-06,-1.693800120224232,5.829830172338968,1.4820150189042107,-1.1429034784523395,1,0.945844829082489,0,1
2025-06-05 00:00:00+00:00,5.760000228881836,2.319999933242798,4.131133272379329,-0.999,1e-06,0.0663648851343091,1.3740091613956504,2.761274389656428,0.056238122291842,24.431988576456515,0,0.9475197196006776,0,1
2025-06-06 00:00:00+00:00,5.78000020980835,2.2699999809265137,4.1862381121412735,0.999,1.8627342185589288,1e-06,1.4249582549341555,2.761277048275621,1.366044669794277,1.0431271293264155,0,0.9423008561134338,0,0
2025-06-09 00:00:00+00:00,5.78000020980835,2.289999961853028,4.172196168607101,0.999,2.142470127556764,1e-06,1.410919734058091,2.761277023261733,1.4648600476933693,0.9631771555786404,0,0.9396303296089172,0,0
2025-06-10 00:00:00+00:00,5.75,2.289999961853028,4.142195958798752,0.999,1.5952584567255097,1e-06,1.3809208035589702,2.7612769471927057,1.264359239595067,1.0921902259370797,0,0.9383866786956788,0,0
2025-06-11 00:00:00+00:00,5.75,2.309999942779541,4.128154015264579,0.999,0.0456548814367509,0.0191200238133101,1.370623460064237,2.757550044038656,0.2498667414631403,5.485417755233454,-1,0.937492311000824,0,0
2025-06-12 00:00:00+00:00,6.059999942779541,2.2799999713897705,4.459216873345379,0.999,1.606868426946579,1e-06,1.7016363941617538,2.757559794697652,1.2742475968874434,1.3354048289502582,-1,0.9358956813812256,0,-1
2025-06-13 00:00:00+00:00,6.059999942779541,2.3499999046325684,4.410070070975776,0.999,0.9612590163788431,1e-06,1.652516083933559,2.7575589195916743,0.9889886375869142,1.6709151360582064,-1,0.9393560290336608,0,-1
2025-06-16 00:00:00+00:00,5.599999904632568,2.299999952316284,3.9851748916642338,0.999,2.1410661084996754,1e-06,1.2276392450937357,2.757555412793608,1.4689814924000948,0.8357077685764152,-1,0.9439475536346436,0,-1
2025-06-17 00:00:00+00:00,5.460000038146973,2.299999952316284,3.845175025178638,-0.999,1e-06,0.0671956391038975,-0.6486147772566484,4.492066662931207,0.0918490409116145,-7.061747959685332,0,0.947507381439209,0,-1
2025-06-18 00:00:00+00:00,5.460000038146973,2.180000066757202,3.929426686383671,-0.999,1e-06,0.0668459745991848,0.4456508658886591,3.484978556821313,0.0748948161148311,5.950356633566907,-1,0.9443912506103516,0,0
2025-06-20 00:00:00+00:00,5.460000038146973,2.180000066757202,3.929426686383671,-0.999,1e-06,0.0668793338374004,-0.3339392345150934,4.262371049195669,0.064809589663986,-5.1526207193479525,0,0.942308783531189,0,-1
2025-06-23 00:00:00+00:00,5.5,2.200000047683716,3.955384704702526,-0.999,1e-06,0.0667345760706287,0.2694856607324901,3.686664699267385,0.057919342281915,4.65277487822294,-1,0.9393600225448608,0,0
2025-06-24 00:00:00+00:00,5.5,2.0999999046325684,4.025594589766557,-0.999,1e-06,0.0666090798107672,-0.2184818421937767,4.243317872053138,0.0528297485987158,-4.1355836056181285,0,0.9345586895942688,0,-1
2025-06-25 00:00:00+00:00,5.449999809265137,2.0899999141693115,3.9826153707987806,-0.999,1e-06,0.0666103758207787,0.1840633591323121,3.799166648299473,0.0488783734881577,3.765742310899665,-1,0.929604947566986,0,0
2025-06-26 00:00:00+00:00,5.099999904632568,2.0799999237060547,3.639636437933298,0.999,0.4537719489141842,1e-06,-0.1593818604913945,3.799093943815685,0.6755342704087806,-0.2359345298573069,0,0.923239529132843,0,-1
2025-06-27 00:00:00+00:00,5.099999904632568,2.069999933242798,3.646657409700384,-0.999,1e-06,0.0675688320047677,0.1389853668814935,3.508073363785348,0.0473710844027328,2.9339705568039607,-1,0.9152629375457764,0,0
2025-06-30 00:00:00+00:00,5.119999885559082,2.259999990463257,3.533258759659092,-0.999,1e-06,0.0672349124740329,-0.1292376163936581,3.662281598679296,0.044479939743099,-2.905525887402066,0,0.9007167816162109,0,-1
2025-07-01 00:00:00+00:00,5.119999885559082,2.190000057220459,3.5824055620286943,-0.999,1e-06,0.0668510792872396,0.1181079770490515,3.46457648938944,0.0420464303635906,2.808989396429832,-1,0.8865373730659485,0,0
2025-07-02 00:00:00+00:00,5.300000190734863,2.200000047683716,3.755384895437389,-0.999,1e-06,0.0670815385732496,-0.098605191133538,3.853440049162291,0.0399781826730853,-2.466475075664764,0,0.8638006448745728,0,-1
2025-07-03 00:00:00+00:00,5.300000190734863,2.240000009536743,3.7273010083690448,-0.999,1e-06,0.0671377684711824,0.0887956673440775,3.638810142367275,0.0381882101693346,2.3252115495944587,-1,0.8513598442077637,0,0
