Setor,Ativo Y,Ativo X,T-Score,P-Value,Hedge Ratio,Observacoes
energia_eletrica,CGAS5,TAEE4,-3.657841269686208,0.004746786043381381,1.4120591081429197,749
energia_eletrica,REDE3,CEBR5,-3.652736270673025,0.00482927102359627,0.14667507131807744,749
oleo_gas,DEXP4,DEXP3,-3.6510683381339573,0.004856502655869721,1.0427118147325785,749
energia_eletrica,ENMT4,EQPA5,-3.6482617208951544,0.004902640976800481,-3.426169343200609,749
financeiro,B3SA3,BBSE3,-3.647537827873696,0.004914605722713411,-0.11905479916259212,749
financeiro,B3SA3,BMEB4,-3.6398819222810697,0.0050427825793850035,-0.06557697524846712,749
financeiro,CGRA3,BSLI4,-3.63764585711812,0.005080789228478937,0.8916702261644189,742
financeiro,BPAC11,BNBR3,-3.63668927951762,0.005097127743791572,0.27933763654294463,749
industria,RAPT4,RAPT3,-3.633467538488353,0.005152507900880466,0.9106630427956894,749
oleo_gas,BRAV3,LUXM4,-3.63264189331629,0.00516678817211294,3.5177203542617246,749
energia_eletrica,CGAS5,ENGI3,-3.629298896197892,0.005224976998658078,-1.808770477912084,749
energia_eletrica,CGAS5,EMAE4,-3.6292670648832206,0.005225533913226346,-0.04639086395974682,749
energia_eletrica,CEBR3,REDE3,-3.628517811000764,0.005238658313808116,4.913631704045205,749
financeiro,WIZC3,PSSA3,-3.6215951081292084,0.005361346027975008,-0.11454417403014347,749
financeiro,ITUB4,CXSE3,-3.621208468055173,0.005368274648871622,1.102542725743066,749
agro_alimentos,TTEN3,CAML3,-3.618357755222966,0.005419611342589968,-0.7179939476144038,749
financeiro,BBSE3,SANB11,-3.6181943845686644,0.005422566851715075,-0.9600903485741312,749
energia_eletrica,COCE5,AURE3,-3.617359042646153,0.005437701770964615,4.679246484258619,691
financeiro,WIZC3,CGRA3,-3.6171122962149322,0.0054421797168531395,0.19933847817325137,749
oleo_gas,OSXB3,LUXM4,-3.6158064412228557,0.005465934157370833,0.5529282649117537,749
financeiro,BBSE3,SANB3,-3.615043285864822,0.0054798600690529,-2.034339244006158,749
energia_eletrica,EMAE4,EQPA3,-3.6141232608748024,0.005496691348586087,6.825217254356772,749
energia_eletrica,REDE3,CEBR6,-3.612640684609372,0.0055239129694056996,0.12220494135187886,749
financeiro,B3SA3,BSLI3,-3.6091439115982134,0.005588602862044709,0.12018726796488273,749
financeiro,BNBR3,CXSE3,-3.60707106372436,0.005627274259601404,5.1577194957591255,749
energia_eletrica,CGAS5,COCE3,-3.6060263411345614,0.005646856703331631,0.1853955181019548,749
energia_eletrica,CEBR3,CGAS5,-3.597211348423834,0.0058145651292631035,-0.29216937004164295,749
industria,INEP3,ETER3,-3.596373335687591,0.005830741507130916,0.462437775369536,749
energia_eletrica,ENMT4,EQTL3,-3.5955707857109513,0.005846271589550018,-1.0738191587716561,749
financeiro,ITUB3,INBR32,-3.5931116528032523,0.005894091941832159,0.2894314217664021,585
financeiro,B3SA3,SANB3,-3.5928634335820417,0.005898938471925164,0.7573838270868853,749
oleo_gas,VBBR3,PETR4,-3.5904409669627717,0.005946427675931003,0.531630524773541,749
industria,RAPT3,JSLG3,-3.58659220205448,0.006022590628787868,0.31989346985570233,749
financeiro,WIZC3,PINE4,-3.5784736688900205,0.00618615425835596,-0.46795941621632625,749
energia_eletrica,RNEW4,CEBR6,-3.5765512841156073,0.00622546886899508,-0.20339066759527696,749
financeiro,ITSA4,BNBR3,-3.5764033139273956,0.0062285043585949,0.04919483707217056,749
industria,KEPL3,PTBL3,-3.572196038096006,0.006315375981887774,0.02813570928133718,749
mineracao_siderurgia,GGBR4,BRAP3,-3.5717220208416243,0.006325231898858544,0.5110960008195864,749
industria,KEPL3,TUPY3,-3.5714003370012595,0.00633192837894527,0.31452936672209975,749
energia_eletrica,CGAS5,ALUP4,-3.569910769647737,0.006363020371548068,-3.846762747034602,749
energia_eletrica,AURE3,EQPA6,-3.5672025615522633,0.0064199034313829,1.070821714432675,691
energia_eletrica,CPFE3,CBEE3,-3.566525458141916,0.006434196986589449,-0.23096396645032083,749
energia_eletrica,ALUP4,CEBR6,-3.5655326263695133,0.0064552075860879205,0.12241905632999348,749
energia_eletrica,CGAS5,ALUP3,-3.5630262484612167,0.00650852469544395,-3.7338151287493355,749
energia_eletrica,RNEW4,CPLE3,-3.5620837224409674,0.006528677486546015,-0.6641517409517961,749
energia_eletrica,CGAS5,ALUP11,-3.5617509659331574,0.006535805848484286,-1.3162115569632316,749
energia_eletrica,EMAE4,EQTL3,-3.5605361397748614,0.006561889840568514,1.373795708428486,749
industria,KEPL3,RAPT4,-3.560278070583557,0.0065674430501540095,0.08339842299048361,749
industria,KEPL3,ROMI3,-3.559583927863721,0.006582400913809346,0.013462316148024449,749
energia_eletrica,CPFE3,ALUP4,-3.558321027748362,0.0066096937787214856,1.5464624589585174,749
financeiro,BMIN4,BMEB3,-3.5579653834705796,0.0066173981420647055,0.09677494503089909,749
financeiro,SANB11,BBSE3,-3.5575870824647127,0.006625602231288736,-0.33352400037475494,749
energia_eletrica,ENMT4,ENGI4,-3.5564786970649456,0.006649692386062312,-7.168709655712068,749
energia_eletrica,CGAS5,EQPA3,-3.5530317448994344,0.006725116860798207,-3.77348661443574,749
energia_eletrica,CGAS5,EQPA7,-3.552917248530993,0.006727635427672773,-1.7006810685156943,749
industria,KEPL3,RAIL3,-3.551148756004967,0.006766645216845689,0.2733415828058633,749
energia_eletrica,CGAS5,ENMT4,-3.5508542407967925,0.00677316151341237,0.038504388867440224,749
energia_eletrica,ALUP4,CEBR5,-3.5502753208232396,0.006785986936947987,0.13485800091179742,749
financeiro,ITSA4,ITSA3,-3.5490564351699616,0.006813061952818589,1.096365111765679,749
financeiro,IRBR3,SANB3,-3.5485884776257146,0.006823482558085358,10.157933782392108,749
financeiro,ITSA3,ITSA4,-3.5484556708671633,0.006826442556755921,0.9040874120250669,749
energia_eletrica,EQTL3,CPLE3,-3.547817085250277,0.00684069156516515,3.1058736443003205,749
industria,KEPL3,LUPA3,-3.5444888409581345,0.006915391790750533,-0.2926993389143501,749
financeiro,BBSE3,WIZC3,-3.5441036113551134,0.006924085409715444,-2.481266693353351,749
financeiro,ITUB4,PINE4,-3.542135181244532,0.006968661944022685,2.3017845627861186,749
industria,PTBL3,PLAS3,-3.5404215260513294,0.00700767970839362,0.895791260909845,749
energia_eletrica,CGAS5,CMIG4,-3.539396368622131,0.007031115420528992,-1.2037823287809986,749
energia_eletrica,ENMT4,CPFE3,-3.5388760519705196,0.007043037216042368,-1.2373413911724391,749
energia_eletrica,CGAS5,ENGI11,-3.532426453871691,0.007192336298936382,-0.5259415112813917,749
energia_eletrica,CGAS5,COCE5,-3.5296103802851326,0.007258415281630534,0.23671440750269784,749
financeiro,BSLI3,CGRA4,-3.528569233427819,0.007282984029733004,1.366791212836799,749
financeiro,SANB3,BBSE3,-3.5278516523921204,0.0072999609753005585,-0.16872622529320472,749
industria,KEPL3,FRAS3,-3.5235413796914985,0.0074026889382475605,0.10357958991888136,749
energia_eletrica,CGAS5,ENGI4,-3.522389375586818,0.007430364774877968,-2.7750934743499602,749
financeiro,B3SA3,PSSA3,-3.5216492957038774,0.007448193677299629,-0.09502394848255451,749
energia_eletrica,ENGI4,EQPA3,-3.5188573494049202,0.007515800685916335,0.3552225132448585,749
financeiro,BSLI3,WIZC3,-3.5182784400269713,0.007529888004476761,3.957466874724941,749
energia_eletrica,CPFE3,CMIG3,-3.5160757802760636,0.007583705769570965,0.3323634219145021,749
industria,KEPL3,JSLG3,-3.511421824106253,0.007698557260562679,0.14460510738268428,749
financeiro,B3SA3,CGRA3,-3.5093001789531217,0.007751433620324912,0.18451285800554681,749
financeiro,B3SA3,SANB11,-3.506102736278504,0.007831739161417703,0.3850244150226337,749
energia_eletrica,ALUP3,RNEW3,-3.504439534695578,0.007873806752556368,-0.6180921785077016,749
financeiro,BMIN4,ITUB3,-3.504216318020627,0.00787946805268016,0.24602241500542377,749
oleo_gas,VBBR3,PETR3,-3.5039843160048485,0.007885356051416485,0.5490436239283457,749
energia_eletrica,CBEE3,EQPA7,-3.498938821418732,0.00801438923606112,-3.364100038952183,749
industria,KEPL3,INEP3,-3.498339960412755,0.008029829884716653,-0.08355551496152973,749
financeiro,BBAS3,BPAC5,-3.497403304842196,0.00805403366492925,2.399539836222375,749
financeiro,IRBR3,INBR32,-3.4911065069359997,0.008218457097596844,0.4646073419077447,585
financeiro,RPAD6,BAZA3,-3.4894456573822463,0.00826232545795413,0.06892990847260184,749
mineracao_siderurgia,FESA3,CBAV3,-3.487252757137874,0.00832056928946337,-0.1420017210432391,749
financeiro,BMIN4,ITUB4,-3.4865916694649006,0.008338200123912612,0.20490685362776428,749
financeiro,SANB11,BSLI3,-3.4846993489452975,0.00838885292899912,0.27067679188556093,749
agro_alimentos,BEEF3,LAND3,-3.4837805943432905,0.00841354528335739,0.4305452473438788,749
industria,KEPL3,POMO4,-3.483586352656251,0.008418774055289962,0.1518344176844294,749
financeiro,BMIN4,PINE4,-3.4821943464975242,0.008456330806933497,0.5997897786233111,749
energia_eletrica,CGAS5,EQPA5,-3.481852459933734,0.008465577996160193,-1.4746319101782388,749
financeiro,BPAC5,BBAS3,-3.481064222870832,0.00848693247838343,0.37145093881854196,749
financeiro,CGRA4,INBR32,-3.4773962323115133,0.008586941234318133,-0.12564410839879134,585
industria,ETER3,POMO4,-3.4744917120239154,0.008666882897787206,-1.3052042323023032,749
industria,KEPL3,POMO3,-3.4718072374739313,0.008741361425485178,0.21151252758563407,749
industria,PLAS3,ROMI3,-3.4715169193913376,0.008749450371706342,0.4189990630615508,749
energia_eletrica,CGAS5,EGIE3,-3.4692849754508326,0.008811862193245569,-1.6098804146830392,749
energia_eletrica,ALUP11,CGAS3,-3.468032006737387,0.008847073686231048,-0.1393137471322812,749
financeiro,BMEB3,BMEB4,-3.467624559630098,0.00885855110889269,0.8320582304349762,749
financeiro,BBAS3,RPAD6,-3.4674145725028036,0.008864471472457496,2.3787587178332394,749
energia_eletrica,ENMT4,EGIE3,-3.467359550995016,0.0088660233318913,-1.4538948991072478,749
energia_eletrica,EMAE4,ENGI4,-3.465594328673488,0.008915940188385292,8.56761324329787,749
oleo_gas,OSXB3,RAIZ4,-3.463867919434552,0.008965003086424927,0.6341508102710066,749
energia_eletrica,CGAS5,EQTL3,-3.463165851136616,0.008985024328225283,-0.5654365438277638,749
energia_eletrica,CPFE3,CMIG4,-3.4629581406916152,0.008990955392280921,0.5341357842407545,749
financeiro,WIZC3,BPAC5,-3.461222174771765,0.009040662399967826,-0.3365259646662734,749
financeiro,ITUB4,INBR32,-3.4604938035382107,0.009061591564358998,0.32372609499479543,585
financeiro,ITUB4,ITUB3,-3.460163771728285,0.009071089051484746,1.1376469512021188,749
energia_eletrica,CGAS5,LIGT3,-3.458743352483064,0.009112067052673922,0.3115386377364818,749
financeiro,BMIN4,BPAC11,-3.4580740978279922,0.009131431962444253,0.13527062143182375,749
financeiro,IRBR3,B3SA3,-3.456139886583914,0.009187605894570816,3.6429852544679022,749
energia_eletrica,ALUP3,CGAS3,-3.453351252425517,0.009269139165483482,-0.05000364745173086,749
oleo_gas,OSXB3,CSAN3,-3.4525588433087617,0.009292425324885783,0.22919653210354285,749
financeiro,SANB3,BSLI3,-3.452052931662327,0.009307319703833417,0.13430751976117913,749
industria,PLAS3,WEGE3,-3.4506253400540454,0.009349464306117846,-0.09701169898700578,749
agro_alimentos,LAND3,BEEF3,-3.4501298209779505,0.009364132656607385,1.9287190146357436,749
energia_eletrica,ALUP4,TAEE3,-3.4475953743408416,0.009439479999406544,-0.392690704748286,749
financeiro,BPAC5,PINE4,-3.446284016713325,0.0094786784055018,1.1466874577921387,749
energia_eletrica,EQPA6,CMIG4,-3.4452669857480562,0.009509179195236651,-0.8185303212904794,749
financeiro,ITUB3,BNBR3,-3.4440477371160503,0.009545860243818977,0.16220846242292136,749
industria,LUPA3,FRAS3,-3.443761065426198,0.009554503113751413,-0.3030727050973979,749
oleo_gas,OSXB3,PRIO3,-3.4418022166692985,0.009613748099823849,-0.08516411147927588,749
financeiro,CXSE3,BNBR3,-3.4359277627209055,0.009793395325645476,0.162170391243225,749
energia_eletrica,ENMT3,EMAE4,-3.4351113451452946,0.009818598403267452,-0.44385662469802745,749
energia_eletrica,ALUP4,RNEW3,-3.4306097871766843,0.009958607057117473,-0.5317426831761417,749
industria,ETER3,POMO3,-3.4293793015259784,0.009997187170375331,-1.7585325548747692,749
financeiro,INBR32,ITUB3,-3.426901448587143,0.010075282168138097,2.9587018706282477,585
financeiro,BNBR3,BPAC11,-3.4253009927542757,0.010126013298100074,2.653374445273509,749
industria,KEPL3,WEGE3,-3.4234405004533746,0.010185273718936082,0.04111273239278634,749
financeiro,WIZC3,BBAS3,-3.423263931912503,0.0101909138414007,-0.1390545263656181,749
financeiro,BRSR5,BRSR3,-3.4213018518526472,0.010253776441050941,0.592308847591537,749
financeiro,ITUB4,BMEB3,-3.4198174199853137,0.010301565593693503,0.3505280862128282,749
industria,PLAS3,AERI3,-3.4195837028579934,0.010309107870680914,0.026620957958479945,749
industria,LUPA3,POMO4,-3.419063440416818,0.010325914943276397,-0.5881690419298592,749
mineracao_siderurgia,GOAU3,GGBR3,-3.4179626220144357,0.010361557518615271,0.3527010683881452,749
industria,LUPA3,POMO3,-3.4167558216491365,0.010400757741308534,-0.7980828500470003,749
energia_eletrica,CGAS5,CPFE3,-3.416631990824125,0.010404787587447112,-0.3613682498205563,749
financeiro,BMIN4,BMEB4,-3.40642629232049,0.010741740822312622,0.07576427853195553,749
energia_eletrica,CMIG4,RNEW3,-3.4017431591162284,0.010899590778244166,-0.7596271485393186,749
financeiro,BMIN4,CXSE3,-3.40159813101416,0.010904511930218805,0.26809864639953696,749
financeiro,ITUB4,RPAD5,-3.4013665114076526,0.01091237544590573,2.4465136172502935,749
mineracao_siderurgia,USIM3,USIM5,-3.396990973363474,0.011061877816247373,0.8490969856667355,749
agro_alimentos,ABEV3,BEEF3,-3.394707457022335,0.011140622648922146,0.2860365428669353,749
agro_alimentos,ABEV3,LAND3,-3.390714262020954,0.011279524304071567,0.13000096647556247,749
energia_eletrica,EQPA7,TAEE4,-3.390185073060291,0.011298047130760122,-0.4723389491700158,749
financeiro,CGRA4,RPAD6,-3.390065322219942,0.011302242439006871,-1.628932087425416,749
financeiro,SANB11,CGRA4,-3.388037626582074,0.011373490805450833,0.45651194599401324,749
financeiro,ITSA4,INBR32,-3.386639089930954,0.011422864640434089,0.08882116831403129,585
financeiro,ITSA4,BMIN4,-3.386374530316603,0.011432226053079952,0.3598759395840693,749
energia_eletrica,EQTL3,EMAE4,-3.3853262973128677,0.011469384793653812,0.1483686526179081,749
financeiro,INBR32,ITSA3,-3.3843947899552176,0.01150249585432252,9.838572920690977,585
industria,ETER3,PTBL3,-3.383849565436546,0.01152191565211836,1.2786731275372514,749
energia_eletrica,CPLE3,EQTL3,-3.3835090283551086,0.011534059685771831,0.2736716846647756,749
financeiro,SANB4,IRBR3,-3.383101824632419,0.011548596090147184,0.047070741646915326,749
energia_eletrica,ALUP3,CEBR5,-3.3823449403607455,0.011575658723710552,0.16230400613205037,749
energia_eletrica,EMAE4,ENGI11,-3.380585547768001,0.011638784379316239,1.4418285116814642,749
financeiro,PINE4,BBAS3,-3.377002994779259,0.01176827053711922,0.29442499623886625,749
energia_eletrica,ALUP4,TAEE11,-3.3759713284163033,0.011805795300592224,-0.12943620328539096,749
financeiro,CGRA3,B3SA3,-3.3706396139123656,0.012001425341388677,1.1620990350000104,749
mineracao_siderurgia,GOAU3,USIM5,-3.36985346886151,0.012030512670162172,-0.06322176865052485,749
financeiro,BRSR6,BAZA3,-3.368964901349294,0.012063464987506716,0.03991681236828098,749
industria,MYPK3,WEGE3,-3.3650916603415193,0.012208041224007551,-0.11453652506673202,749
energia_eletrica,ALUP11,RNEW3,-3.3650602282474096,0.012209220752580472,-1.6808419592015806,749
financeiro,ITSA3,BNBR3,-3.3642189829830516,0.012240827139389636,0.04433117407336488,749
energia_eletrica,ENGI4,ENMT3,-3.3628404418833164,0.012292777270945411,-0.01958413833576336,749
financeiro,CGRA3,WIZC3,-3.36014664938559,0.012394857499644939,2.6585162337069255,749
energia_eletrica,CPLE3,ALUP11,-3.357700805878835,0.012488192476967286,0.4461229283034087,749
industria,INEP3,FRAS3,-3.357659894834082,0.012489758955660468,-0.3700788484052798,749
energia_eletrica,ALUP4,TAEE4,-3.3576204972937536,0.01249126764718945,-0.3899552794377225,749
mineracao_siderurgia,USIM5,USIM3,-3.3539238056759237,0.012633550069070677,1.157585734216939,749
industria,VLID3,LUPA3,-3.3507287900286546,0.01275767911780167,-3.021895297844277,749
energia_eletrica,TAEE11,EQPA5,-3.350510049794075,0.0127662167629972,-2.1519564466369294,749
financeiro,ITUB3,ITUB4,-3.349877891537708,0.012790918987936318,0.8732394402669629,749
energia_eletrica,EQPA7,TAEE3,-3.34894031810571,0.01282763362175355,-0.4606696159465125,749
financeiro,ITUB3,CXSE3,-3.3485317103076806,0.012843663576000574,0.9764903229710996,749
oleo_gas,PETR3,PETR4,-3.3482357519057264,0.012855285301529374,0.9299812439192676,749
energia_eletrica,CEBR5,RNEW4,-3.3481381256658156,0.012859120942172005,-2.150743821658511,749
financeiro,BSLI3,BBSE3,-3.3475239983178313,0.012883272673328124,-1.207306004418029,749
industria,ETER3,TGMA3,-3.3471322204853107,0.012898701074263915,-0.5241244586224617,749
energia_eletrica,ENMT4,CGAS3,-3.3451561346105163,0.0129767700597936,0.1914919984820954,749
financeiro,BAZA3,PINE4,-3.343658331273767,0.013036222142440938,14.62949215982861,749
financeiro,IRBR3,SANB4,-3.3435653027232615,0.013039922654504411,9.2563886645585,749
energia_eletrica,ALUP11,CEBR5,-3.3425090355358713,0.013082004395728378,0.4394041139931591,749
financeiro,WIZC3,RPAD6,-3.3398426031121384,0.013188770601387248,-0.446838125757923,749
financeiro,BPAC3,BNBR3,-3.339011746491117,0.013222196062650527,0.09511791909342625,749
industria,KEPL3,VLID3,-3.336533269827525,0.013322351360335057,0.08407836937727602,749
energia_eletrica,TAEE3,EQPA5,-3.334720691572777,0.013396022127184699,-0.7402295126420864,749
oleo_gas,PETR3,RECV3,-3.3342212848495105,0.01341638333926526,-0.4993664199489784,749
energia_eletrica,ALUP11,CEBR6,-3.3318766922884713,0.013512340694249019,0.3940285417677233,749
energia_eletrica,EQPA7,TAEE11,-3.3293480856362185,0.013616509090140004,-0.15615114071271763,749
mineracao_siderurgia,GOAU3,USIM3,-3.3288042568927567,0.013639005201336948,-0.0653551458943884,749
financeiro,SANB3,IRBR3,-3.328483845803551,0.013652274758745338,0.047750745585963754,749
financeiro,BMEB4,BMEB3,-3.3263445508215055,0.013741164752148682,1.1691060748835966,749
financeiro,ITSA4,PINE4,-3.3245762487414647,0.01381502539185491,0.6232624715670126,749
financeiro,BSLI3,SANB11,-3.3233472144036678,0.013866567688213958,1.453970829076145,749
energia_eletrica,TAEE3,CBEE3,-3.3227156384604175,0.013893120270705595,0.1726828101119322,749
energia_eletrica,TAEE11,CBEE3,-3.320783092361157,0.013974647211481497,0.4974206888234983,749
financeiro,IRBR3,BPAC3,-3.320038682932238,0.014006163651554068,0.33206127994453055,749
energia_eletrica,ENGI4,REDE3,-3.318997157650698,0.014050364602168037,0.3392060897987431,749
energia_eletrica,ENMT4,EQPA3,-3.3187784248037366,0.014059662971767067,-2.9682655690080084,749
financeiro,ITSA3,BMIN4,-3.318647223949692,0.014065242949010624,0.3201497435680481,749
energia_eletrica,ALUP4,CEBR3,-3.3173873579099498,0.01411892473916285,0.11222847523581887,749
energia_eletrica,CGAS5,CBEE3,-3.3170571023642856,0.014133026533683046,0.691541061649007,749
financeiro,BSLI3,SANB3,-3.316548739272127,0.014154757763497285,3.0217656195863496,749
financeiro,IRBR3,PABY11,-3.3160901895057044,0.014174384903023314,-1.266819557643115,749
energia_eletrica,EQPA7,EQPA5,-3.3150433572442233,0.014219282150743723,0.6163601969588048,749
mineracao_siderurgia,USIM5,BRAP4,-3.3077710480746956,0.014534661868354167,0.34783583514700406,749
financeiro,B3SA3,CXSE3,-3.305395820905737,0.01463899728850442,-0.1496756161879497,749
financeiro,BAZA3,RPAD6,-3.3050215836689802,0.014655496309730348,12.447494475246543,749
financeiro,IRBR3,RPAD5,-3.3045134613251737,0.014677924176967613,5.370399443636546,749
financeiro,BAZA3,BSLI3,-3.304300564259952,0.014687330172509526,-3.5141252478094733,749
energia_eletrica,ENMT4,TAEE3,-3.30275457673982,0.014755792939827988,3.190620603815448,749
financeiro,B3SA3,BMEB3,-3.3008350018392743,0.014841191120168585,-0.07185217619401983,749
energia_eletrica,COCE5,EQPA6,-3.3005495357467285,0.01485392809214405,6.314474782219283,749
energia_eletrica,ALUP4,EQTL3,-3.2987036483895555,0.014936520983925929,0.16209973702051775,749
financeiro,BRSR5,BRSR6,-3.2981300976770096,0.014962266365934276,0.3765521050595478,749
financeiro,SANB11,IRBR3,-3.2981196169462437,0.014962737185550542,0.0946280182138424,749
energia_eletrica,ALUP3,RNEW4,-3.296497299566757,0.015035773156536394,-0.5967054265202486,749
energia_eletrica,ENMT4,CPLE3,-3.2959376360763093,0.01506104170449361,-2.647532380295795,749
financeiro,RPAD6,INBR32,-3.2956685758282958,0.015073202959103681,0.08958635642012072,585
energia_eletrica,ALUP3,CEBR6,-3.295325358363843,0.01508872859933649,0.14444038722740127,749
mineracao_siderurgia,USIM3,BRAP3,-3.293313883540347,0.015180002302002185,0.4160663067216034,749
financeiro,BSLI3,PINE4,-3.2916384162305636,0.015256399953684815,-3.1610194524182837,749
financeiro,ITSA4,RPAD5,-3.288470903472299,0.015401756981467764,0.6585192573418164,749
industria,LUPA3,TGMA3,-3.2883604244077826,0.015406848784945896,-0.2338329233697081,749
energia_eletrica,ENMT4,TAEE11,-3.2881993724424428,0.0154142740665014,1.0759371223969496,749
financeiro,ITUB3,RPAD5,-3.28570292634539,0.015529775838715489,2.1811105981416143,749
energia_eletrica,ALUP3,EQPA6,-3.284766265633285,0.015573307878133961,-0.5307013698690412,749
energia_eletrica,ENMT4,TAEE4,-3.2835060230400077,0.015632048000282905,3.29212451021234,749
energia_eletrica,EQPA7,EQPA6,-3.2830038196797378,0.015655510032757943,-0.3791325690291572,749
financeiro,IRBR3,BRSR3,-3.282597753174481,0.015674503365301143,0.5810426178382515,749
oleo_gas,OSXB3,UGPA3,-3.280615509698239,0.015767511926717197,-0.139630805094091,749
financeiro,CGRA4,PSSA3,-3.280420389839132,0.015776693299341345,-0.4095419303153466,749
industria,MYPK3,POMO4,-3.2797546893884006,0.015808053246868924,-0.3084889765968564,749
energia_eletrica,ENGI11,ENMT4,-3.275875178356613,0.01599190258841149,-0.2001344549932657,749
energia_eletrica,ENGI4,EGIE3,-3.275442507183244,0.01601252281458741,0.20390536980071675,749
financeiro,ITUB3,BMEB3,-3.2716971083615785,0.016191999539831758,0.31426308655366947,749
financeiro,CGRA4,B3SA3,-3.2713221990807337,0.016210061834357366,1.2449405713239836,749
energia_eletrica,ENMT4,RNEW3,-3.2699516883448876,0.016276240663843776,2.7330928056159793,749
energia_eletrica,CBEE3,EQPA6,-3.269227683709124,0.016311296876208428,1.8794355536232508,749
agro_alimentos,SLCE3,JALL3,-3.2688657004067707,0.016328848909279502,0.794659429912524,749
energia_eletrica,ENMT4,CBEE3,-3.2682788720134774,0.016357338582334544,0.6413853129696497,749
financeiro,PINE4,INBR32,-3.267506346219279,0.01639491013338618,0.11288406480818329,585
energia_eletrica,ENGI4,EQTL3,-3.2654092123363605,0.016497285824907917,0.10087470186174467,749
energia_eletrica,RNEW4,EQTL3,-3.2651960482781273,0.01650772319310688,-0.17346458797237818,749
financeiro,BPAC3,RPAD5,-3.2622905080015623,0.016650569043737563,1.4044868911276358,749
energia_eletrica,CEBR6,CGAS5,-3.261706348444428,0.01667941881706655,-0.2713167507350662,749
energia_eletrica,ENMT4,ALUP11,-3.261112175576196,0.016708808093063847,-1.1939281806884405,749
industria,MYPK3,POMO3,-3.2599142743607623,0.016768197421943607,-0.4101918141664889,749
energia_eletrica,COCE5,CMIG4,-3.2596337196170544,0.016782133444083833,-5.904367467038641,749
energia_eletrica,ENGI4,CGAS3,-3.25886476349384,0.016820381963140875,-0.016598313232994138,749
oleo_gas,PRIO3,DEXP3,-3.258754823276744,0.016825856723037037,3.9419918757055092,749
financeiro,BAZA3,BNBR3,-3.2586109910863335,0.01683302158169302,1.1841172507697397,749
financeiro,RPAD3,ITSA4,-3.258281319835489,0.016849453924854946,0.7531857697028016,749
financeiro,BRSR5,SANB3,-3.2578604487827456,0.016870452529856885,0.19187746939576433,749
energia_eletrica,EQPA3,EMAE4,-3.257219989047141,0.016902451147303293,0.033527412945002305,749
financeiro,WIZC3,BNBR3,-3.255633372164788,0.01698195092828934,-0.03487659125257946,749
financeiro,BRSR5,BPAC11,-3.255015645341812,0.017012991585491292,0.06145093814323343,749
financeiro,WIZC3,CXSE3,-3.254192436526843,0.017054434969905344,-0.18755442925242868,749
energia_eletrica,RNEW3,ALUP11,-3.2534396538200556,0.01709241026970505,-0.35851343126003316,749
energia_eletrica,RNEW3,ALUP4,-3.25249566362713,0.017140136048988616,-1.1017725612445033,749
industria,PLAS3,SHUL4,-3.2504976110952017,0.017241537892837583,-0.690338559591816,749
energia_eletrica,CPFE3,AURE3,-3.250308301319366,0.017251172630321283,0.061568794991674836,691
energia_eletrica,RNEW4,CEBR5,-3.249036534431925,0.017316020332944188,-0.2343526088477749,749
energia_eletrica,ENMT4,AURE3,-3.249011681905177,0.017317289693509055,-0.8526513150463036,691
energia_eletrica,CPLE3,RNEW4,-3.2454164819430154,0.017501777956856472,-0.8753488569653306,749
energia_eletrica,ALUP11,EQPA6,-3.244984356728421,0.01752406796876775,-1.4214799893337553,749
financeiro,ITSA3,PINE4,-3.2437256706627355,0.017589135576293737,0.5638524357762915,749
mineracao_siderurgia,GGBR4,BRAP4,-3.2433689684456835,0.017607613666153283,0.40049619690137667,749
financeiro,BRSR5,BPAC5,-3.2418289446847286,0.017687586020594805,0.19472766324335136,749
financeiro,BPAC3,BRSR3,-3.2404768721964876,0.017758060064159618,1.3475041661780103,749
financeiro,CGRA3,RPAD6,-3.2400937572626125,0.01777807377522944,-1.80998325116656,749
financeiro,INBR32,ITUB4,-3.2390658190200696,0.01783187024058188,2.6212812097509754,585
energia_eletrica,ENMT4,ALUP4,-3.239043897326084,0.017833019047137705,-4.144470074931969,749
financeiro,RPAD3,ITUB3,-3.234661122412019,0.018064002822951702,0.24938331654767354,749
financeiro,BBSE3,B3SA3,-3.2338688408717764,0.01810603618600468,-0.9057198606428968,749
oleo_gas,OSXB3,PETR3,-3.2332922954701706,0.01813667770727484,-0.12171352353217162,749
financeiro,BRSR5,IRBR3,-3.2332650455971335,0.01813812707106041,0.021192206334224882,749
financeiro,BMIN4,BPAC5,-3.2312799528178564,0.018243982723975705,0.3863999754916624,749
financeiro,INBR32,BMIN4,-3.231164627207316,0.018250149057334925,4.994440211549956,585
financeiro,BNBR3,BAZA3,-3.229635063310554,0.018332105601383014,0.72152249087565,749
financeiro,SANB11,CGRA3,-3.2286235099805336,0.018386482795035266,0.3975909647254347,749
mineracao_siderurgia,GOAU3,CSNA3,-3.2281985594802136,0.018409368492562993,-0.017946835918762706,749
industria,RAPT3,SHUL4,-3.227435615230368,0.018450519287898752,0.37334252649164756,749
mineracao_siderurgia,USIM5,CSNA3,-3.2273071122468537,0.018457458232772242,0.5552445006197413,749
energia_eletrica,ENMT4,COCE5,-3.2268514874415484,0.01848207957926894,-0.09677013599207485,749
financeiro,ITUB3,PINE4,-3.226195431346074,0.018517582354066805,2.0360777147955327,749
