data,TAEE3,TAEE11,spread_observado,rho,var_mr,var_rw,mr_filtrado,rw_filtrado,std_mr,zscore_mr,sinal,prob_quebra
2022-01-03 00:00:00+00:00,12.170000076293944,36.47999954223633,-0.2742857446061642,0.1551909451923716,0.0023849564287567,0.0003215616576813,-0.0451594791569359,-0.2274686056806878,0.0548277725317653,-0.8236606572111262,1,0.5
2022-01-04 00:00:00+00:00,12.25,36.65999984741211,-0.25568865186405,0.1145923853425561,0.0022267147190886,0.000442453979295,-0.0207295556693483,-0.2342430810362701,0.0547293552472071,-0.3787648433955597,1,0.5
2022-01-05 00:00:00+00:00,12.130000114440918,36.290000915527344,-0.2494721854609878,0.0948445123632022,0.0021556181196856,0.0004874041151477,-0.0102708875187753,-0.2388050834764379,0.0548241784438905,-0.187342296962771,1,0.5
2022-01-06 00:00:00+00:00,12.020000457763672,36.209999084472656,-0.3321811166905206,0.1049827870998512,0.0022522297587748,0.0004055291793021,-0.0598199008944853,-0.2696653214363089,0.0559202922260704,-1.0697351267881412,1,0.5
2022-01-07 00:00:00+00:00,12.130000114440918,36.2400016784668,-0.2324161327028733,0.0808706190225902,0.002238433475578,0.0004199583444311,0.0215281456606517,-0.2551545232443555,0.0558373380738731,0.3855510739457148,0,0.5
2022-01-10 00:00:00+00:00,12.109999656677246,36.16999816894531,-0.2285365550530897,0.1326255646514351,0.0024184850644858,0.0002841908242465,0.0188610153175927,-0.2480858056844717,0.0573233575773736,0.329028446949128,0,0.5
2022-01-11 00:00:00+00:00,12.039999961853027,36.08000183105469,-0.2678361356887482,0.1207737693225917,0.0023763189237238,0.00032752146747,-0.0123455289903962,-0.2548526796461739,0.0569519375898718,-0.2167710092552094,0,0.5
2022-01-12 00:00:00+00:00,12.029999732971191,36.150001525878906,-0.3017150986906269,0.1319941740686629,0.0024093181695649,0.0003152343789256,-0.0319442277241601,-0.2684634839689707,0.057269158482498,-0.5577911142857565,0,0.5
2022-01-13 00:00:00+00:00,12.09000015258789,36.06999969482422,-0.2144239536262144,0.1244492041220432,0.0024356144243932,0.000300495388253,0.0351513097859792,-0.251240861632616,0.0574492029192119,0.6118676674315375,0,0.5
2022-01-14 00:00:00+00:00,12.039999961853027,36.04999923706055,-0.2576014629991494,0.1182445632685421,0.0024172209435365,0.0003122500594975,-0.0029002628699888,-0.2543989892166097,0.0572693557152061,-0.0506424916741084,0,0.5
2022-01-17 00:00:00+00:00,12.079999923706056,36.130001068115234,-0.2448922265938335,0.1237980655231671,0.0024044028866736,0.000327622995663,0.0062275079734323,-0.2514037423439764,0.057216522458419,0.1088410778190525,0,0.5
2022-01-18 00:00:00+00:00,12.09000015258789,36.2400016784668,-0.2724160945559006,0.1054225245738451,0.0023324334619418,0.0003916444711573,-0.013330015710716,-0.2584665165546656,0.05672209577345,-0.2350056980256252,0,0.5
2022-01-19 00:00:00+00:00,12.25,36.83000183105469,-0.3136807927937362,0.1242959677881701,0.0024142158477202,0.0003298924726291,-0.0371788310521086,-0.2749747355000611,0.0574407620313813,-0.6472551849468317,0,0.5
2022-01-20 00:00:00+00:00,12.59000015258789,37.65999984741211,-0.2568147596121051,0.1284753530505928,0.0024154523273439,0.0003064245349488,0.0105650014832465,-0.2680396544253897,0.0573627925480391,0.1841786463655652,0,0.5
2022-01-21 00:00:00+00:00,12.65999984741211,37.95000076293945,-0.2857419925957298,0.1225232964952137,0.0023943273389735,0.0003188182462003,-0.0113555891111278,-0.2738384137356852,0.057136561294268,-0.1987447066098995,0,0.5
2022-01-24 00:00:00+00:00,12.65999984741211,38.06999969482422,-0.3266767794738889,0.1285823798707923,0.0024273868792988,0.0002925951690662,-0.0361651131901318,-0.2890275563539911,0.0573549798535289,-0.6305487907499738,0,0.5
2022-01-25 00:00:00+00:00,12.710000038146973,38.02000045776367,-0.2596205359809111,0.1243385614743715,0.0023304928482637,0.0003454136666739,0.0177860351885034,-0.2783991143999458,0.0565580276037766,0.3144741063656856,0,0.5
2022-01-26 00:00:00+00:00,12.600000381469728,37.7599983215332,-0.2809266362464981,0.1664445090979541,0.002399273544336,0.0002829384080328,-0.0007650088365591,-0.2799989279887804,0.0571685319914829,-0.0133816421361512,0,0.5
2022-01-27 00:00:00+00:00,12.59000015258789,37.59999847412109,-0.2363467155263183,0.1044188090234723,0.0021733444658247,0.0004750926821069,0.0267558809558451,-0.2643809946760835,0.0553897853455298,0.483047204262264,0,0.5
2022-01-28 00:00:00+00:00,12.640000343322754,37.77999877929688,-0.2477493557554027,0.1833000282257436,0.0024888842703869,0.0001432794858313,0.0132480269327243,-0.2613500022209037,0.0576570745475528,0.2297727908792523,0,0.5
2022-01-31 00:00:00+00:00,12.8100004196167,38.27999877929688,-0.2483124096294311,0.1382003299680616,0.0023330014553714,0.0002425065225868,0.0095182139040876,-0.2581732984825982,0.0560636162243472,0.1697752400772549,0,0.5
2022-02-01 00:00:00+00:00,12.65999984741211,37.7599983215332,-0.2209271703041171,0.1504085975916779,0.0023419725023668,0.0002278900940442,0.0263275771508775,-0.2483618410470421,0.0560274326047905,0.4699051148138173,0,0.5
2022-02-02 00:00:00+00:00,12.65999984741211,37.7400016784668,-0.2141057902356014,0.1323222848396337,0.0022772048435903,0.0002771666964561,0.0243895683644874,-0.239447838524542,0.0554727275578715,0.4396677329241332,0,0.5
2022-02-03 00:00:00+00:00,12.649999618530272,37.959999084472656,-0.2991529115118254,0.1339259208148423,0.002326824263426,0.0002470250750774,-0.0401539065505601,-0.2570633024122608,0.0558686668088969,-0.7187196123349364,0,0.5
2022-02-04 00:00:00+00:00,12.56999969482422,37.59000015258789,-0.2529364832557323,0.1257138173474306,0.0023154783353183,0.0002432473456534,0.0012814987052039,-0.2545009455159648,0.0556811057843545,0.023014965079304,0,0.553106963634491
2022-02-07 00:00:00+00:00,12.6899995803833,37.880001068115234,-0.2318635255044956,0.1528263764021193,0.0024182773817535,0.0001591378906066,0.016411205587609,-0.2489715071134398,0.0563324879436715,0.2913275480397583,0,0.553399384021759
2022-02-08 00:00:00+00:00,12.56999969482422,37.630001068115234,-0.266581845979589,0.134225366764229,0.002348594496674,0.0002151826911047,-0.0118487976521565,-0.25411418433595,0.0556821971057136,-0.2127932852516831,0,0.5537045001983643
2022-02-09 00:00:00+00:00,12.619999885559082,37.84000015258789,-0.2882178576048577,0.1489910078717135,0.0024139433003387,0.0001585747970625,-0.0253532112557082,-0.2618519328747093,0.0560861717496464,-0.452040324108377,0,0.5536103248596191
2022-02-10 00:00:00+00:00,12.619999885559082,37.88999938964844,-0.3052739103629722,0.1460347785920976,0.0023942498187868,0.0001844290763577,-0.0325593715821276,-0.2714672924542842,0.0558855735872085,-0.5826078089959879,0,0.5538235306739807
2022-02-11 00:00:00+00:00,12.5600004196167,37.58000183105469,-0.2595250684289958,0.1461673709708608,0.0023641575772089,0.0001753142827286,0.0073739314220124,-0.2674302651201271,0.0555407203208739,0.1327662187204493,0,0.5535054802894592
2022-02-14 00:00:00+00:00,12.520000457763672,37.5,-0.2722343048343099,0.1673094975426615,0.0024014862051512,0.0001402039555777,-0.0032468772891101,-0.268793734172454,0.0557359131366488,-0.0582546711157253,0,0.5534034371376038
2022-02-15 00:00:00+00:00,12.600000381469728,37.81999969482422,-0.3013946803322831,0.0399100276493804,0.0018942930704131,0.000484331691018,-0.0198291237945029,-0.28051224085853,0.0515274880239251,-0.3848261297988355,0,0.5533292889595032
2022-02-16 00:00:00+00:00,12.510000228881836,37.459999084472656,-0.2685891709922892,0.0819415741354648,0.0020025494541509,0.0003699647906074,0.0069009876331903,-0.275927315312067,0.0527529397439531,0.1308171197033878,0,0.5533338785171509
2022-02-17 00:00:00+00:00,12.5,37.41999816894531,-0.2649440371502685,0.0774319373068929,0.0019938705977418,0.0003664025665689,0.0070727396016918,-0.2723532863961025,0.0526933866508232,0.1342244264647461,0,0.5531444549560547
2022-02-18 00:00:00+00:00,12.619999885559082,37.869998931884766,-0.2984512290010439,0.0370398370769253,0.0018273217233844,0.0004812724773975,-0.0150058602981155,-0.2825979661467293,0.0511091832935528,-0.2936039930813851,0,0.5531349182128906
2022-02-21 00:00:00+00:00,12.619999885559082,37.970001220703125,-0.3325646358106855,0.0822107798178233,0.0018614508434101,0.0004633261185894,-0.0298587511977205,-0.3011217575207223,0.0516410853127202,-0.5781975924190286,0,0.5530765056610107
2022-02-22 00:00:00+00:00,12.890000343322754,38.869998931884766,-0.3695770315733178,-0.0805237260670609,0.0014267763770328,0.0007515726582601,-0.0307564321667941,-0.3365982039392782,0.046481130699996,-0.6616971597637319,0,0.5530362725257874
2022-02-23 00:00:00+00:00,13.109999656677246,39.7599983215332,-0.4531798817108718,-0.0464763411571447,0.0013873887353859,0.0008378121809985,-0.05218374595448,-0.3972229481425485,0.0461610110747793,-1.130472334541026,0,0.5530709624290466
2022-02-24 00:00:00+00:00,13.109999656677246,39.869998931884766,-0.4907039785547731,-0.194693192738524,0.0010840986356525,0.0010413082960433,-0.0293428014947465,-0.4581963570838494,0.0414805457952702,-0.7073870637953926,0,0.5529231429100037
2022-02-25 00:00:00+00:00,13.010000228881836,39.36000061035156,-0.4167295861479516,-0.1145581398415339,0.0013235753478237,0.0007924359488992,0.0210397208717232,-0.4390316045783543,0.0447858882684724,0.4697846059365633,0,0.5529639720916748
2022-03-02 00:00:00+00:00,13.260000228881836,40.04999923706055,-0.4021062373141255,-0.1017063828514889,0.0012829742603623,0.0008255904194152,0.0153199107436182,-0.4187149815135495,0.0443569426635193,0.3453779684463652,0,0.5531051754951477
2022-03-03 00:00:00+00:00,13.25,39.84000015258789,-0.3404702638358312,-0.1491997607542609,0.0011665263253542,0.0009524792733362,0.0307121108700906,-0.3737659144849473,0.042719284058866,0.7189285014180036,0,0.5529585480690002
2022-03-04 00:00:00+00:00,13.699999809265137,41.220001220703125,-0.3612250581964566,-0.2388833897506209,0.0009703862587782,0.0010602915176618,-1.3942777302147422e-05,-0.3618448639118956,0.0394041467720911,-0.0003538403555034,0,0.5530557632446289
2022-03-07 00:00:00+00:00,13.579999923706056,40.540000915527344,-0.2492589826236209,-0.2600326922150853,0.0009348519696513,0.00113142888919,0.0406041076302663,-0.2935009202632648,0.0388148431086253,1.046097430218478,0,0.5528880953788757
2022-03-08 00:00:00+00:00,13.329999923706056,40.06999969482422,-0.3389292238518333,-0.3041456155044772,0.0009026789610416,0.0011296617399724,-0.0242558414639807,-0.3136088877966618,0.0381531058157451,-0.6357501164157077,0,0.553214430809021
2022-03-09 00:00:00+00:00,13.5600004196167,40.900001525878906,-0.3920641486408645,-0.1963828603002032,0.0010959497339138,0.0010185306927771,-0.0288591912917914,-0.3604462990203853,0.0414824780570068,-0.6956959334042682,0,0.552931010723114
2022-03-10 00:00:00+00:00,13.59000015258789,41.09000015258789,-0.426877936667875,-0.2427100878200264,0.0009817707760036,0.0011618834414279,-0.0195853866918845,-0.4050011742786193,0.0397514844944631,-0.4926957305107051,0,0.5526379942893982
2022-03-11 00:00:00+00:00,13.640000343322754,40.70000076293945,-0.2438387126089374,-0.2142656268461833,0.0011563328369346,0.0010761068496551,0.0677026927854733,-0.3164105202319862,0.0425728890147763,1.59027715412912,-1,0.5526189804077148
2022-03-14 00:00:00+00:00,13.630000114440918,40.650001525878906,-0.2367828887326588,-0.1046203324730661,0.0013058726221205,0.0010801493775636,0.0291757139825109,-0.2685908875766735,0.0451987681487234,0.6454979898237537,-1,0.5535077452659607
2022-03-15 00:00:00+00:00,13.65999984741211,41.0099983215332,-0.3295875163959412,-0.1561928070028845,0.0012222357445347,0.0011370208774763,-0.0266558506350782,-0.301293270693126,0.0439810120645342,-0.6060763357597501,0,0.553793728351593
2022-03-16 00:00:00+00:00,13.739999771118164,41.34999847412109,-0.3655705732558427,-0.1023022209692343,0.0013209288517888,0.0010987000556538,-0.0248436220851715,-0.3387537125704302,0.0455454424980807,-0.5454688926607401,0,0.5533947944641113
2022-03-17 00:00:00+00:00,13.869999885559082,41.75,-0.3720214834666713,-0.1489183219799753,0.0011983989924437,0.0012192755749793,-0.0101962654037814,-0.3607734393344531,0.0437821706306358,-0.2328862470022631,0,0.553377091884613
2022-03-18 00:00:00+00:00,14.0,42.41999816894531,-0.4705753388299989,-0.167601912848103,0.0011728821639069,0.0012358728352533,-0.039966468831046,-0.4274206872272627,0.0433290662253874,-0.9223939565914036,0,0.55352383852005
2022-03-21 00:00:00+00:00,14.149999618530272,42.43000030517578,-0.3239877116273977,-0.1977345902759134,0.0012433952265588,0.0011383988355586,0.0461918425851089,-0.3729089123612821,0.0441821424188332,1.0454867069872793,0,0.5534228086471558
2022-03-22 00:00:00+00:00,14.3100004196167,42.7599983215332,-0.2765578997792577,-0.0250189287896921,0.0016299471155469,0.0009107542422182,0.0460776562067091,-0.3255031906343395,0.0496231342672466,0.928551912069011,0,0.5534598231315613
2022-03-23 00:00:00+00:00,14.449999809265137,42.83000183105469,-0.1604385455442756,-0.1662019865264821,0.001177237782367,0.0014452298919134,0.0522087945292889,-0.2171467645748978,0.0437755011301976,1.1926487003314683,0,0.5539860725402832
2022-03-24 00:00:00+00:00,14.789999961853027,43.81999969482422,-0.1581526619646602,-0.1458926812733679,0.0011020821500409,0.0015788283101501,0.0139531409217594,-0.1738729988484642,0.0427158756251776,0.32665000348337,0,0.5545840263366699
2022-03-25 00:00:00+00:00,15.020000457763672,44.400001525878906,-0.1260060216697027,-0.251849385518339,0.0009082097394206,0.0017378100363503,0.011365529475507,-0.1386908272007253,0.0391870997020261,0.2900324229639137,0,0.5548855662345886
2022-03-28 00:00:00+00:00,14.850000381469728,44.209999084472656,-0.2311912756720335,-0.20487542606313,0.0010415479404054,0.0016244338229384,-0.0313067701653509,-0.1974503664155443,0.0415553415049913,-0.7533753551656069,0,0.55511075258255
2022-03-29 00:00:00+00:00,14.779999732971191,43.720001220703125,-0.1340407853302672,-0.2086877525963107,0.0010494590625323,0.0016077805622421,0.0248337488087386,-0.1603799835112964,0.0416848914774441,0.5957493933305843,0,0.5550220608711243
2022-03-30 00:00:00+00:00,14.550000190734863,43.72999954223633,-0.3674510176008532,-0.3371860417347199,0.0009831204586068,0.001739854381316,-0.0710684084344113,-0.2914943308809985,0.0404944323324998,-1.7550167847981804,1,0.5554701089859009
2022-03-31 00:00:00+00:00,14.84000015258789,44.13999938964844,-0.2173127704338266,-0.3333722596351114,0.0010772326653036,0.0016654801786299,0.0407404961622292,-0.2593080943689269,0.0420558707783907,0.9687231629778226,0,0.5553082823753357
2022-04-01 00:00:00+00:00,14.81999969482422,44.25,-0.274837325041398,-0.341227066616269,0.0010533058682068,0.0017265826122695,-0.0144368995444084,-0.2603610260499741,0.0417194260845879,-0.3460474148215042,0,0.5559312701225281
2022-04-04 00:00:00+00:00,14.920000076293944,44.58000183105469,-0.2874092341033751,-0.3418772486295453,0.0010410047751811,0.0017523578748873,-0.0054551731777408,-0.2811815226596398,0.0415374869318272,-0.1313313245621732,0,0.5560064911842346
2022-04-05 00:00:00+00:00,14.770000457763672,44.27000045776367,-0.331659243463875,-0.3584711275586985,0.0010057067722758,0.0017963576844808,-0.0147168526488522,-0.31568630202435,0.0409548625048774,-0.3593432317615421,0,0.5556000471115112
2022-04-06 00:00:00+00:00,14.619999885559082,43.9900016784668,-0.3861448791882917,-0.3475620824429387,0.0010216729833966,0.0018168705321988,-0.018901180035078,-0.3654313885442055,0.0412717110130605,-0.4579693831713634,0,0.5551543235778809
2022-04-07 00:00:00+00:00,14.75,44.02999877929688,-0.2697888261778196,-0.3462932355032195,0.0010752658473844,0.0017719065313823,0.0359006790593488,-0.3078135180852202,0.0421535357498407,0.8516647161557362,0,0.5549865365028381
2022-04-08 00:00:00+00:00,14.84000015258789,44.33000183105469,-0.2821275927254412,-0.3124648164893562,0.0011376674582715,0.0017518565014132,0.0011888939442721,-0.28419320305388,0.0432214357068147,0.0275070442438982,0,0.5549022555351257
2022-04-11 00:00:00+00:00,14.800000190734863,44.18000030517578,-0.2709580950107124,-0.3430168949688519,0.0010484008273998,0.0018268077601155,0.0039495502361154,-0.2752249228003029,0.0417625642826376,0.0945715452093888,0,0.5546920895576477
2022-04-12 00:00:00+00:00,14.949999809265137,44.52000045776367,-0.236941457046397,-0.3322166109061041,0.0010375389121522,0.0018441800462479,0.0111856896229041,-0.2490634238938272,0.0415997401400237,0.2688884494290922,0,0.554901659488678
2022-04-13 00:00:00+00:00,14.850000381469728,44.13999938964844,-0.2073125415519889,-0.3184530735027805,0.0010349973032218,0.0018630564133629,0.0105773992208519,-0.2189644437265733,0.0415891169649002,0.2543309402259947,0,0.5550731420516968
2022-04-14 00:00:00+00:00,14.850000381469728,44.29999923706055,-0.2618926911540047,-0.3040681034410226,0.0010622099310138,0.0018370992074916,-0.0157837496264288,-0.2451627155692788,0.042051456403285,-0.3753437092655799,0,0.5552171468734741
2022-04-18 00:00:00+00:00,14.880000114440918,44.720001220703125,-0.3751666641964863,-0.2253785399344046,0.0012151351364232,0.001800200272057,-0.041105042819406,-0.3308783043683748,0.0446875330528404,-0.9198324456801336,0,0.5545297265052795
2022-04-19 00:00:00+00:00,14.829999923706056,44.150001525878906,-0.2307249906433313,-0.2701723413944797,0.0012214734885684,0.0017678485502778,0.041324499524211,-0.2740902981979109,0.0446935784772191,0.9246182769919532,0,0.5543281435966492
2022-04-20 00:00:00+00:00,14.760000228881836,44.58000183105469,-0.4474090815154827,-0.3250155799679492,0.0012674377962396,0.0017344579117463,-0.0702984876885318,-0.3735354036905524,0.0452892799392891,-1.552210319589269,1,0.5548561811447144
2022-04-22 00:00:00+00:00,14.739999771118164,44.16999816894531,-0.3275465232997412,-0.3153596822372954,0.0013437993587632,0.0016888962947024,0.0309577841122714,-0.3590344800999597,0.046410402502062,0.6670440772603944,0,0.5547536015510559
2022-04-25 00:00:00+00:00,14.960000038146973,45.0099983215332,-0.3940923670048626,-0.3464089789618422,0.001263648372188,0.0017826838276928,-0.0193149504996226,-0.3742499523850958,0.0452714449615632,-0.4266475372284136,0,0.5547299385070801
2022-04-26 00:00:00+00:00,15.079999923706056,45.459999084472656,-0.427599558855638,-0.3230708569545303,0.0013081286537651,0.0017668516843801,-0.0151182270892144,-0.4111731185415841,0.0459685473715616,-0.3288819846103573,0,0.5547824501991272
2022-04-27 00:00:00+00:00,15.18000030517578,45.75,-0.4265261051937585,-0.3305999210435204,0.0012423694628389,0.0018253048627349,-0.0020196963500304,-0.4240635424385259,0.0450142614667456,-0.0448679215035553,0,0.5538661479949951
2022-04-28 00:00:00+00:00,15.06999969482422,45.09000015258789,-0.3113834357753298,-0.3126350335479378,0.001306074829247,0.0018156637478129,0.0401931745825422,-0.3540232342189756,0.0460200794057636,0.8733834252686737,0,0.5530545711517334
2022-04-29 00:00:00+00:00,14.789999961853027,44.290000915527344,-0.3184824207364478,-0.2656542661921887,0.0013795848456377,0.0017921151557154,0.0059022021798183,-0.32539364483019,0.0471913139441999,0.125069672499419,0,0.5525580048561096
2022-05-02 00:00:00+00:00,14.6899995803833,43.54999923706055,-0.1660487969884734,-0.361140087222293,0.0011824759980347,0.0020461717934557,0.0501492196029304,-0.2194942231102483,0.0442939399626951,1.132191438493995,0,0.5525698661804199
2022-05-03 00:00:00+00:00,14.829999923706056,44.150001525878906,-0.2307249906433313,-0.3734860303530803,0.0011301979596479,0.0020938736685059,-0.0163602040596915,-0.2145209058871021,0.0434676755946588,-0.3763763264512307,0,0.5530968904495239
2022-05-04 00:00:00+00:00,15.039999961853027,45.150001525878906,-0.3618512128323079,-0.289615368252922,0.0013748732806762,0.0019729404579221,-0.0483206982411514,-0.3103134452340649,0.047307165657385,-1.021424504505445,0,0.5533100366592407
2022-05-05 00:00:00+00:00,14.970000267028809,44.58000183105469,-0.2374090433685101,-0.2970089779105429,0.0014247021520672,0.0019223492964514,0.0351983799512945,-0.2738008296154492,0.0479959889739723,0.7333608641835089,0,0.553095281124115
2022-05-06 00:00:00+00:00,14.989999771118164,44.720001220703125,-0.2651670075192402,-0.2725116871452033,0.0014818606707805,0.0019053957678239,-0.0030064909146262,-0.262531123876312,0.0488562536167188,-0.0615374837827797,0,0.5536940693855286
2022-05-09 00:00:00+00:00,15.100000381469728,45.0099983215332,-0.2540920236821069,-0.2986217288045553,0.0013954369095255,0.0019621828894404,0.0035218450896068,-0.2577650553658318,0.0476199525115072,0.0739573414894899,0,0.553589403629303
2022-05-10 00:00:00+00:00,13.699999809265137,41.09999847412109,-0.3202889700248832,-0.3015241296754496,0.0013909884952035,0.0019769771903421,-0.0224405574175713,-0.296607483543963,0.0475607925422852,-0.4718289207989948,0,0.5537315607070923
2022-05-11 00:00:00+00:00,13.34000015258789,40.209999084472656,-0.3766864632100866,-0.2680991414910221,0.0014565570694871,0.0019719528888122,-0.0243737282001353,-0.3505695529104765,0.0485834012224291,-0.5016883871210501,0,0.5536980628967285
