data,TAEE3,TAEE11,spread_observado,rho,var_mr,var_rw,mr_filtrado,rw_filtrado,std_mr,zscore_mr,sinal
2023-04-10 00:00:00+00:00,11.270000457763672,33.95000076293945,-0.31123634090038266,0.1640245335794303,0.003912114824892212,1e-06,-0.04138060629359415,-0.26891223400704656,0.06429313200226326,-0.6436240544656847,0
2023-04-11 00:00:00+00:00,11.31999969482422,33.939998626708984,-0.25782511251216356,0.16109001587397018,0.003908066926485802,1e-06,0.010178802309845105,-0.26843656340026545,0.06424693649916018,0.1584324928859162,0
2023-04-12 00:00:00+00:00,11.550000190734863,34.70000076293945,-0.2870813031811519,0.16613637384022428,0.003945638052778743,1e-06,-0.017624290632626934,-0.26896564997858224,0.064526076076963,-0.2731343931654188,0
2023-04-13 00:00:00+00:00,11.59000015258789,34.95000076293945,-0.3323629064121114,0.1794249638415028,0.004044164969412797,1e-06,-0.06048729322293245,-0.27045284246742785,0.06527541937713645,-0.9266473321827312,0
2023-04-14 00:00:00+00:00,11.609999656677246,34.79999923706055,-0.2611939427549981,0.17319464996474218,0.004046235616086964,1e-06,0.008308578184683267,-0.26996844655814906,0.06527962385909132,0.12727674722234408,0
2023-04-17 00:00:00+00:00,11.729999542236328,35.36000061035156,-0.33222523144967475,0.15341094090595125,0.003927597990841542,1e-06,-0.05909428529692535,-0.2715886613321787,0.06434947054461437,-0.9183336676555011,0
2023-04-18 00:00:00+00:00,11.670000076293944,35.11000061035156,-0.30694313230807246,0.17186563589760476,0.003984677296491081,1e-06,-0.03413769609139841,-0.27220147004462625,0.0647822000351434,-0.5269610490671698,0
2023-04-19 00:00:00+00:00,11.579999923706056,34.72999954223633,-0.2673149416061449,0.19356396315877208,0.004110748624917525,1e-06,0.004357308377570583,-0.2719399489916954,0.06574164168392403,0.06627927544797055,0
2023-04-20 00:00:00+00:00,11.56999969482422,34.650001525878906,-0.25002574633368013,0.21145958156206435,0.004203396355555898,1e-06,0.020982121683605626,-0.2714868329540722,0.06643681347014947,0.3158207112542061,0
2023-04-24 00:00:00+00:00,11.8100004196167,35.439998626708984,-0.27951377822360435,0.19636011320289315,0.004106028423549799,1e-06,-0.007473039028223091,-0.27175739916413705,0.06568992476412322,-0.11376233197186607,0
2023-04-25 00:00:00+00:00,11.779999732971191,35.45000076293945,-0.3129264561967826,0.20362531213535304,0.00414958977982957,1e-06,-0.039394325088150925,-0.27261625150225127,0.06601394671579802,-0.5967576102933312,0
2023-04-26 00:00:00+00:00,11.699999809265137,35.130001068115234,-0.2837660806988076,0.1935514960163466,0.004089691277096425,1e-06,-0.010989605478119861,-0.27269391771626866,0.06554970456063389,-0.16765301311090436,0
2023-04-27 00:00:00+00:00,11.720000267028809,35.31999969482422,-0.32857914393333765,0.1911477726440888,0.00407638198587142,1e-06,-0.05344013558358072,-0.273875301845974,0.06544010327753426,-0.8166266999448156,0
2023-04-28 00:00:00+00:00,12.06999969482422,36.40999984741211,-0.3504073919558426,0.19192503472574438,0.004077461410597862,1e-06,-0.0735339705382248,-0.275316331526796,0.06544095722795594,-1.1236689323183002,0
2023-05-02 00:00:00+00:00,12.0,36.08000183105469,-0.30783609754177554,0.1924647127194894,0.004091260530505063,1e-06,-0.03169522419158218,-0.27571067382101216,0.0655393905868281,-0.4836057202819366,0
2023-05-03 00:00:00+00:00,12.0600004196167,36.09000015258789,-0.2512463679593342,0.21118829851005042,0.0042248738496967675,1e-06,0.02312699868506139,-0.27508152165999544,0.06654739711006355,0.3475267206441052,0
2023-05-04 00:00:00+00:00,11.8100004196167,35.689998626708984,-0.3647953433075912,0.1984676807907856,0.004242746199078847,1e-06,-0.08566833658537633,-0.2769929076854909,0.06667539025586221,-1.284856920321426,1
2023-05-05 00:00:00+00:00,12.0,35.93000030517578,-0.25666663797401945,0.1603418207475362,0.004067288277240501,1e-06,0.018778841999548275,-0.2762472671507528,0.06533527940564043,0.2874226936867907,0
2023-05-08 00:00:00+00:00,11.960000038146973,36.040000915527344,-0.33419069667094625,0.1593447056709562,0.003938289936108468,1e-06,-0.05509902851986042,-0.27761220730745345,0.06433084739194346,-0.8564946795145248,0
2023-05-09 00:00:00+00:00,12.079999923706056,36.25,-0.2858270134719927,0.14447481633128165,0.003805791046657356,1e-06,-0.008202498918929548,-0.2776181354177752,0.06328137820953095,-0.1296194733902643,0
2023-05-10 00:00:00+00:00,12.199999809265137,36.54999923706055,-0.2681647457550138,0.13215171787346852,0.003736347915435131,1e-06,0.008933903306400804,-0.27736750377864305,0.0627194737801375,0.14244225545830494,0
2023-05-11 00:00:00+00:00,12.3100004196167,37.06999969482422,-0.3355499469333516,0.14910851732092517,0.003909799909507038,1e-06,-0.05541092209900959,-0.2786836766454258,0.0640829495001019,-0.8646749647333488,0
2023-05-12 00:00:00+00:00,12.359999656677246,37.18999862670898,-0.32648549675096206,0.15908595097578135,0.0039705504716461715,1e-06,-0.046029639238236365,-0.2795159510270872,0.06454976918771342,-0.7130875883441233,0
2023-05-15 00:00:00+00:00,12.34000015258789,37.16999816894531,-0.339662319478391,0.1382114318863509,0.0037836059590715043,1e-06,-0.05756946803270976,-0.28073579633544266,0.06307385094490629,-0.9127311424665587,0
2023-05-16 00:00:00+00:00,12.34000015258789,37.02000045776367,-0.2884941612040457,0.14402564987390626,0.0038008345376922457,1e-06,-0.007783611805385616,-0.28072394769503023,0.06320343891473064,-0.123151713562401,0
2023-05-17 00:00:00+00:00,12.329999923706056,37.09000015258789,-0.32237312420592446,0.11874619313406909,0.003658229679258743,1e-06,-0.039632815825837935,-0.2816795845978382,0.062053334067712455,-0.6386895470046895,0
2023-05-18 00:00:00+00:00,12.369999885559082,37.15999984741211,-0.3062518964729417,0.1377266210214701,0.0037947808010652933,1e-06,-0.02367117104826119,-0.28209954811320936,0.06313981073346449,-0.37490088698848956,0
2023-05-19 00:00:00+00:00,12.43000030517578,37.08000183105469,-0.2189620527019418,0.1372613561840421,0.003871213826925869,1e-06,0.06007879834175112,-0.28068080272661117,0.06373685885335946,0.9426068278635366,0
2023-05-22 00:00:00+00:00,12.350000381469728,37.08000183105469,-0.29896197640799294,0.13775400257026638,0.003897513183341808,1e-06,-0.01707039502274213,-0.2812396565605044,0.06393718523612281,-0.26698696477957884,0
