Setor,Ativo Y,Ativo X,T-Score,P-Value,Hedge Ratio,Observacoes
financeiro,BRSR3,RPAD3,-2.438114466677805,0.1312665093386297,0.4826495354154258,749
industria,TUPY3,SHUL4,-2.4377499318979314,0.1313639346057871,1.1671570750437612,749
energia_eletrica,LIGT3,CEBR6,-2.4373491822475093,0.1314710987320159,0.02205182817629432,749
energia_eletrica,CPLE3,TAEE11,-2.4372727640960945,0.1314915407923768,-0.22277061073845836,749
mineracao_siderurgia,GGBR4,USIM5,-2.4370777713864937,0.13154371223875677,0.25950963070072663,749
energia_eletrica,LIGT3,COCE5,-2.436860422382016,0.1316018828120576,0.10901341210933528,749
financeiro,BSLI3,RPAD5,-2.4342439072126414,0.13230361252869904,-1.1046670363501674,749
industria,PTBL3,LUPA3,-2.4337635399406845,0.13243273532090066,0.9313897731248374,749
industria,MYPK3,TUPY3,-2.4335754582761737,0.1324833163801759,-0.021002577595692695,749
financeiro,ITUB3,RPAD6,-2.431876689139899,0.13294079814034793,1.5170727615333097,749
financeiro,WIZC3,B3SA3,-2.4310256360299483,0.13317041467636748,0.2478744276298411,749
financeiro,SANB3,BRSR5,-2.430714024770753,0.13325455948031978,0.1512455063964332,749
energia_eletrica,EQPA7,EMAE4,-2.430472308474478,0.13331985674587704,-0.001630639291575015,749
financeiro,WIZC3,IRBR3,-2.4304051488210194,0.133338003339816,0.026657214952737356,749
financeiro,BRSR3,ITSA4,-2.4303534995649527,0.13335196021797996,0.7001644861662463,749
industria,AERI3,INEP3,-2.430055005123649,0.13343264118473025,10.17714976974819,749
mineracao_siderurgia,CMIN3,VALE3,-2.4297994995941363,0.13350173038155938,0.0068275194764701305,749
financeiro,SANB4,BPAC11,-2.4295520581677525,0.13356866350269697,-0.02586916843444229,749
financeiro,WIZC3,BRSR6,-2.4284372353565535,0.13387052276751993,-0.1711917131088175,749
energia_eletrica,EQPA3,CEBR5,-2.4282427621899987,0.13392323013395946,0.13993685139185597,749
energia_eletrica,ALUP4,ENGI4,-2.427757959680211,0.13405468923010222,0.8221439952271993,749
oleo_gas,RECV3,CSAN3,-2.4274237720387717,0.1341453614528877,0.44617773292741864,749
financeiro,ABCB4,BMIN4,-2.4272629246963304,0.13418901843573955,0.6034416514261169,749
financeiro,BRSR6,ITUB3,-2.427248450482282,0.1341929475082289,0.2745805706544014,749
industria,PTBL3,TGMA3,-2.426982887187477,0.13426505016956924,-0.22819188432063936,749
energia_eletrica,CBEE3,CMIG3,-2.426842791454158,0.13430309852511813,-1.1835806887086116,749
energia_eletrica,EQPA7,ENGI4,-2.4264632065922487,0.13440622815732567,0.144310319991176,749
mineracao_siderurgia,GGBR4,CSNA3,-2.426358938251962,0.13443456681836619,0.22482724987059982,749
energia_eletrica,EQPA7,ENGI11,-2.4261857393530613,0.134481649295352,0.005271706173963045,749
financeiro,RPAD3,CGRA4,-2.4254832495224434,0.13467273565704946,-0.1752839609185514,749
mineracao_siderurgia,GOAU3,GGBR4,-2.425278850504804,0.1347283713627635,0.2007180067293194,749
energia_eletrica,ALUP4,ENMT3,-2.4245349167559005,0.13493100293033816,-0.012236380016191876,749
financeiro,BPAC3,BMEB4,-2.4244284151404534,0.13496002953124425,0.1098353379895484,749
energia_eletrica,EQPA3,CEBR6,-2.4232285671769995,0.13528735240711376,0.12544720419308716,749
industria,MYPK3,KEPL3,-2.422998411679156,0.13535020455450286,-0.15888505224086674,749
mineracao_siderurgia,USIM5,GOAU3,-2.422916202864053,0.13537265966054074,-0.9623291448760004,749
energia_eletrica,EQTL3,REDE3,-2.422884402865284,0.13538134645554978,2.670377164482596,749
financeiro,SANB3,BNBR3,-2.4226362884194375,0.13544913749327675,-0.021318819446193227,749
financeiro,BPAC3,CGRA4,-2.422587521430744,0.13546246470312956,-0.18327141199380817,749
industria,SHUL4,ETER3,-2.420604305594898,0.13600523980984436,-0.22139385087930386,749
financeiro,BAZA3,BPAC5,-2.4205366476476455,0.1360237841145583,11.250693248001916,749
energia_eletrica,LIGT3,CEBR5,-2.4204391730089454,0.13605050402645974,0.051964466796242476,749
financeiro,SANB11,INBR32,-2.4203565489698513,0.13607315600468622,0.019493482417686947,585
mineracao_siderurgia,FESA3,FESA4,-2.418884918068279,0.13647706591605135,0.14266008756523152,749
energia_eletrica,EQTL3,ENGI4,-2.4188093273118003,0.13649783596726978,5.190318464900057,749
industria,SHUL4,RAPT3,-2.418770225539359,0.13650858083637918,0.31529354157135436,749
energia_eletrica,TAEE4,ALUP11,-2.418559018226104,0.13656662944074183,-0.20046483253778838,749
financeiro,BMIN4,BBSE3,-2.4176031905099618,0.1368295512819136,-0.03645698138423531,749
financeiro,PABY11,BRSR6,-2.4170757855882323,0.13697478042717515,1.2445201528562173,749
energia_eletrica,ENGI4,CMIG4,-2.4168965011550494,0.13702417422809016,0.14518978893447615,749
mineracao_siderurgia,CSNA3,VALE3,-2.4165995206414497,0.1371060218786434,0.2962783517421802,749
energia_eletrica,EQPA5,CGAS5,-2.41559906791799,0.13738200271151235,-0.017845698063440947,749
financeiro,WIZC3,BRSR3,-2.4152104235051657,0.13748931935781117,-0.19115237352996192,749
energia_eletrica,REDE3,ALUP11,-2.415109153681797,0.13751729287748926,0.12229593462235443,749
financeiro,CGRA4,BMIN3,-2.415105847218287,0.13751820628235506,0.12008847973863433,749
industria,TUPY3,FRAS3,-2.4149443446885335,0.13756282634465294,0.08264035862536301,749
mineracao_siderurgia,GOAU4,GGBR3,-2.414782370976342,0.1376075869516628,0.4507189511747007,749
industria,JSLG3,RAIL3,-2.414742951306232,0.137618481946636,0.6451515891747174,749
energia_eletrica,ALUP3,EMAE4,-2.4144730107059935,0.1376931059307599,0.01401869163991108,749
financeiro,BRSR6,ITSA4,-2.413909554840512,0.13784896394426355,0.9660098825687209,749
financeiro,BBAS3,ITSA4,-2.4107874065154276,0.13871486233334634,3.752436630678516,749
financeiro,SANB11,SANB3,-2.4104796127301027,0.1388004351603785,2.031643544027613,749
industria,TGMA3,AERI3,-2.4103473579008514,0.13883721618105116,-0.11910692752990218,749
financeiro,BPAC11,CGRA3,-2.410271960144906,0.13885818794303034,-0.9429025580452876,749
mineracao_siderurgia,VALE3,GGBR4,-2.4092751481296792,0.139135661421675,3.838238603149258,749
agro_alimentos,ABEV3,AGRO3,-2.4092179565175185,0.1391515932799633,0.12578054528867488,749
energia_eletrica,ENGI11,RNEW4,-2.4087791668571796,0.13927386999819824,-0.9769594917413406,749
financeiro,BPAC3,SANB3,-2.4081963788677587,0.1394363925350472,0.192350314488161,749
financeiro,BPAC3,SANB11,-2.4071699656017143,0.13972295682491176,0.08831611691789064,749
energia_eletrica,EGIE3,CEBR3,-2.406593752669349,0.1398840129201514,0.1627110756201781,749
energia_eletrica,ALUP4,CMIG4,-2.406339972089282,0.1399549884116736,0.4943167907343347,749
mineracao_siderurgia,FESA4,PMAM3,-2.4053877452020482,0.1402215281982495,0.6787609957235529,749
industria,ROMI3,INEP3,-2.4052502279214103,0.1402600506946014,0.5582664585821917,749
industria,TUPY3,RAPT4,-2.4049284146731127,0.14035022907767558,0.21517724261699275,749
industria,RAPT4,INEP4,-2.4037047138329215,0.1406935096588111,-0.2358646208208735,702
financeiro,BMIN4,SANB4,-2.4028219342103276,0.14094152220630946,0.18371098361991772,749
energia_eletrica,LIGT3,ENMT3,-2.402693437005121,0.14097764867948226,0.01859550297973962,749
energia_eletrica,LIGT3,REDE3,-2.4019258686160603,0.14119358415096955,1.1342057060641406,749
energia_eletrica,ENGI3,REDE3,-2.401309744784034,0.1413670840947706,1.1756163727847377,749
energia_eletrica,CPLE3,CEBR3,-2.4007839304277057,0.14151527235657502,0.19939846616789628,749
financeiro,BPAC3,SANB4,-2.3997488827917977,0.14180729720774532,0.136049272354145,749
financeiro,BMIN4,SANB11,-2.399678388000979,0.14182720187329106,0.10710479636899813,749
financeiro,SANB4,ITSA3,-2.399040878994166,0.14200729651607602,-0.06070099170928867,749
agro_alimentos,JALL3,AGRO3,-2.39886326935714,0.14205749958536135,0.2649373865123359,749
financeiro,SANB3,BPAC5,-2.3987369321789704,0.14209321764346128,-0.1556668569665607,749
energia_eletrica,EQPA7,CGAS5,-2.397257532731704,0.14251194641390286,-0.01677901816976368,749
industria,MYPK3,LOGN3,-2.3971747196303075,0.14253541156424254,-0.004356149020520917,749
industria,TUPY3,WEGE3,-2.3970068342695576,0.1425829903795207,0.07788178357266201,749
financeiro,SANB3,ABCB4,-2.396125235085837,0.14283302038690388,-0.08596338590331253,749
energia_eletrica,EQPA7,EGIE3,-2.396073707129725,0.14284764378724457,0.025205837598179414,749
energia_eletrica,LIGT3,ALUP3,-2.395818397011476,0.14292011524597842,-0.731389401617248,749
industria,TUPY3,POMO4,-2.3957029624793247,0.14295289062352184,0.25054630485809354,749
energia_eletrica,ENGI11,RNEW3,-2.3956841737409027,0.14295822582068501,-0.9824875262496872,749
industria,RAPT4,INEP3,-2.394965217604206,0.14316248425039724,-0.24038061866542698,749
financeiro,SANB11,ITUB3,-2.3943320201938585,0.14334254887214942,-0.09344076534924671,749
industria,POMO4,PTBL3,-2.3942938259691573,0.1433534154114801,-0.7759469334097754,749
industria,TUPY3,POMO3,-2.3925202507023613,0.14385865124246833,0.34630132333775654,749
agro_alimentos,JALL3,TTEN3,-2.392230947638827,0.14394118358430552,-0.2854454954401321,749
industria,RAPT4,PLAS3,-2.392041403500317,0.1439952748139623,-0.24884421927593464,749
industria,RAPT3,KEPL3,-2.391019721604776,0.14428708450946065,-0.1883846492563971,749
financeiro,SANB4,INBR32,-2.3908729589236932,0.1443290366337136,0.0027726912095327777,585
industria,AERI3,ETER3,-2.3908452747314692,0.14433695112588296,9.029163678551727,749
financeiro,SANB4,ITSA4,-2.39080880190562,0.14434737862247782,-0.04339806220859279,749
financeiro,RPAD5,PABY11,-2.390769612913276,0.14435858325642403,-0.0306556432320535,749
energia_eletrica,TAEE4,EQPA6,-2.3889382938471853,0.14488286441884812,0.41064684454078293,749
energia_eletrica,ALUP4,LIGT3,-2.38861540592606,0.14497544158364123,-0.10830388277816919,749
financeiro,ITUB3,CGRA3,-2.388483171693709,0.14501336728305708,-0.5060003248077418,749
financeiro,SANB11,ITUB4,-2.3862685950377673,0.14564956127878836,-0.07357064123733753,749
financeiro,ITSA4,WIZC3,-2.3862652258360892,0.14565053066126166,-0.39379457522796546,749
energia_eletrica,CBEE3,ENMT4,-2.38609484490314,0.1456995583644728,0.1222940960838987,749
financeiro,BMIN4,SANB3,-2.3858061091497977,0.14578266956637592,0.24126290384599042,749
financeiro,BPAC5,BMIN3,-2.38561388679604,0.1458380183242557,0.21907069630426224,749
mineracao_siderurgia,USIM3,FESA3,-2.384761333453548,0.14608368168224195,-0.44875770871522075,749
oleo_gas,RECV3,RAIZ4,-2.384148055854951,0.1462605774036146,0.7453671204924254,749
energia_eletrica,ALUP11,ENMT3,-2.3837253645460894,0.14638258736634374,-0.02654309447366078,749
financeiro,BRSR6,PABY11,-2.3829766961273218,0.1465988660781562,0.1252237363858117,749
energia_eletrica,TAEE3,EQPA6,-2.381701024148154,0.14696790448511593,0.4438910035754767,749
financeiro,BPAC11,CXSE3,-2.3810439289614207,0.14715824926363247,1.540382929496211,749
industria,TUPY3,INEP4,-2.3806473951331455,0.14727319924963572,-0.21090424082367676,702
industria,LUPA3,MYPK3,-2.3801483145649796,0.14741796566050014,0.26791954213368024,749
financeiro,BBAS3,RPAD5,-2.3801200981732005,0.14742615326055952,2.0559099109829018,749
mineracao_siderurgia,FESA3,GGBR3,-2.379539797056893,0.14759461094681975,0.1987066928923123,749
financeiro,SANB4,RPAD5,-2.3778282244188773,0.14809225492950495,0.15821519890096034,749
energia_eletrica,EQPA7,EQTL3,-2.3774449895888163,0.14820384219041033,0.08551735100685592,749
financeiro,BBSE3,RPAD5,-2.377279219399836,0.14825212806278087,-0.15041713023502093,749
energia_eletrica,CMIG3,ALUP3,-2.37679548293398,0.14839309473372847,0.6735922246167024,749
energia_eletrica,LIGT3,CPLE3,-2.376607382588819,0.14844793477443252,-0.2543445096286616,749
mineracao_siderurgia,PMAM3,USIM6,-2.3755530693310587,0.1487555788453409,0.6408691989204459,749
financeiro,BSLI4,BBAS3,-2.3745845676409334,0.14903857613010324,-0.5567988548143206,742
energia_eletrica,CBEE3,ENGI3,-2.3741500037276277,0.14916567842804662,-0.18303159915648126,749
financeiro,ITUB3,BSLI3,-2.374117152040012,0.14917529004735297,-0.4252490949051245,749
industria,TGMA3,INEP3,-2.373675690350571,0.14930449318190075,-1.6343264765368826,749
energia_eletrica,EQPA5,CGAS3,-2.372794064611365,0.14956275359253673,-0.02911548432163147,749
energia_eletrica,ALUP4,COCE5,-2.3709003322538416,0.15011855132765634,-0.05229216182841055,749
financeiro,ITUB3,WIZC3,-2.370738823056912,0.15016601979612904,-1.3501419726013975,749
industria,MYPK3,RAPT4,-2.370435071560575,0.15025532244484274,0.2929693098159681,749
energia_eletrica,RNEW4,TAEE3,-2.3690724480033505,0.15065638822963368,0.5933368304404671,749
financeiro,PABY11,BBAS3,-2.36860722433567,0.1507934898638259,0.49052614607270073,749
energia_eletrica,ENMT3,CPFE3,-2.3674921922387697,0.15112244417806053,-1.2345138850973316,749
financeiro,BSLI3,ITSA4,-2.367097901328834,0.1512388865367965,-3.4896878228437753,749
financeiro,BPAC11,ITSA4,-2.366817698928837,0.15132167413392633,4.857467491270909,749
financeiro,ITSA3,BBAS3,-2.3666881603162957,0.15135995781060224,0.17151771675229377,749
industria,INEP3,WEGE3,-2.365315375697089,0.15176608318582302,-0.13010921551391288,749
energia_eletrica,ENGI3,CEBR6,-2.364532445722239,0.1519980447893885,0.21283646096464814,749
energia_eletrica,CGAS5,AURE3,-2.3638704249017657,0.15219437645405381,1.5284820718624652,691
industria,VLID3,POMO3,-2.36202705113319,0.1527419836107104,3.147505730237874,749
industria,ETER3,ROMI3,-2.361812775906717,0.15280572656212876,0.516467852567238,749
financeiro,BRSR3,PABY11,-2.361249341476208,0.15297342610934422,0.06096403939849039,749
energia_eletrica,CEBR5,COCE5,-2.3609473727005046,0.15306335608400884,-0.17052847057113457,749
energia_eletrica,LIGT3,RNEW4,-2.3602375035583765,0.15327490824714468,0.36720610725981767,749
industria,TGMA3,PLAS3,-2.3595669614488357,0.15347492657133815,-1.886769422554584,749
energia_eletrica,CEBR5,CMIG4,-2.3592955483572964,0.15355593876565682,1.316223819724494,749
financeiro,BRSR3,ITUB4,-2.3589864149534367,0.15364824594844895,0.1787250588392694,749
industria,RAPT3,ETER3,-2.3581003129580136,0.15391304901672054,0.05845477765116969,749
financeiro,BPAC5,CXSE3,-2.357976557471382,0.1539500573106365,0.49198045689911873,749
financeiro,WIZC3,BRSR5,-2.357791604693356,0.154005377760358,-0.12507958974009817,749
financeiro,BRSR3,BBAS3,-2.3574293819406087,0.15411376058881465,0.16455915942706828,749
financeiro,SANB3,BMEB3,-2.3558332803574045,0.15459196899391303,-0.02554525434423215,749
financeiro,ABCB4,RPAD6,-2.3546502109215877,0.15494709089147213,1.3789489010685163,749
energia_eletrica,EQPA5,EGIE3,-2.3533181921964514,0.1553475977720576,0.12232276244521506,749
financeiro,SANB4,BMIN3,-2.3530598353994447,0.1554253624071697,0.04563962524492758,749
oleo_gas,BRAV3,DEXP3,-2.352244213717215,0.15567103865608867,-1.4210399279421408,749
financeiro,BAZA3,CGRA4,-2.35219294935309,0.1556864891301895,-4.716751894199207,749
energia_eletrica,TAEE4,AURE3,-2.3503817506165814,0.15623304300979013,0.2959601586527436,691
industria,POMO3,PTBL3,-2.349454909983918,0.15651324142234263,-0.5637904288690222,749
mineracao_siderurgia,FESA3,GOAU4,-2.3487789557921044,0.15671781141869034,0.247020105179101,749
industria,RAIL3,INEP4,-2.3485426936692697,0.15678935698127794,-0.6352777853322984,702
mineracao_siderurgia,PMAM3,GGBR4,-2.3471525269868656,0.15721078724459636,0.49811228855004747,749
energia_eletrica,TAEE3,RNEW4,-2.346888463580833,0.157290926422071,0.5425052203287155,749
financeiro,ITSA3,CGRA3,-2.3457568192659757,0.1576346817284215,-0.12449773337096089,749
financeiro,ABCB4,INBR32,-2.3454451089191704,0.1577294595866947,0.19379432498984495,585
energia_eletrica,CMIG3,ENGI4,-2.345318862674007,0.15776785685825895,0.42123137670693056,749
energia_eletrica,ENGI3,EMAE4,-2.344987775651038,0.1578685861611921,0.04197592550175597,749
industria,RAIL3,TUPY3,-2.3448290672413603,0.1579168870028586,0.49310956649433285,749
energia_eletrica,LIGT3,ENMT4,-2.3447669600281564,0.15793579129394741,0.017661104522562285,749
financeiro,RPAD3,BPAC5,-2.3440915022671778,0.15814148874555178,0.4221655678757485,749
energia_eletrica,LIGT3,ALUP4,-2.3437379906646854,0.1582492172168402,-0.8501570375458319,749
financeiro,ITUB4,RPAD3,-2.343726977527647,0.15825257415025168,3.14729793271029,749
energia_eletrica,REDE3,ALUP4,-2.3425264764924605,0.15861879458552947,0.35510130454388955,749
energia_eletrica,RNEW4,TAEE11,-2.342336327194958,0.15867685422164485,0.1969440690690999,749
financeiro,SANB4,BRSR3,-2.3413226377980285,0.15898661763087252,0.14163021230218925,749
financeiro,SANB4,BRSR6,-2.341127881351084,0.15904617887431682,0.04422069008942764,749
financeiro,SANB4,BMIN4,-2.3395965096423357,0.15951504337618067,0.10638759147859275,749
energia_eletrica,RNEW4,TAEE4,-2.3385716527757023,0.1598293559885282,0.599068796900083,749
energia_eletrica,TAEE11,EQPA6,-2.3382018378291174,0.15994287847575334,1.263550255648427,749
industria,TUPY3,VLID3,-2.337957943287035,0.16001777728726307,0.12424597780006341,749
industria,AERI3,MYPK3,-2.337560296682241,0.16013994414936028,10.416593803118648,749
energia_eletrica,ENMT3,AURE3,-2.3372610257478845,0.16023192972266542,-1.4195837770361974,691
energia_eletrica,RNEW3,REDE3,-2.3370224995287447,0.1603052703877903,-0.7650561229055487,749
financeiro,BPAC11,RPAD3,-2.3362050367167058,0.1605567936002914,4.205235924728219,749
financeiro,BPAC11,ITSA3,-2.334599822793838,0.16105148418712117,5.306198550600527,749
energia_eletrica,EQPA3,CMIG3,-2.3345097879393384,0.16107926174686338,-0.09948736350220433,749
financeiro,PINE4,PSSA3,-2.334337909678186,0.16113229874183105,0.22160656423521874,749
energia_eletrica,ENGI11,EQPA6,-2.3337467896416717,0.16131479363127926,-0.4211316397283908,749
industria,VLID3,ETER3,-2.333580825467896,0.1613660567074771,-1.1953549980310891,749
financeiro,BPAC3,BSLI4,-2.333534478735799,0.16138037429314267,-0.2056998470311202,742
oleo_gas,UGPA3,PETR4,-2.3300561759903804,0.16245738251079778,0.7991350765991633,749
energia_eletrica,CEBR6,CEBR3,-2.3290813448079093,0.16276010359501836,0.9095930958406655,749
energia_eletrica,EQPA6,ALUP4,-2.3288332293782084,0.16283721399172923,-1.2020675458636356,749
energia_eletrica,ENGI11,CEBR5,-2.3288163302264833,0.16284246689007342,0.4381871020382552,749
energia_eletrica,ALUP4,COCE3,-2.3285882361712402,0.1629133784947946,-0.052267765266494556,749
energia_eletrica,CEBR3,CEBR6,-2.32786966894223,0.16313690975592882,0.941954641172461,749
financeiro,PABY11,SANB11,-2.3275997404477122,0.16322093286920952,-0.9391168105433667,749
oleo_gas,VBBR3,DEXP3,-2.327120480148241,0.16337018927338115,1.3754472554947013,749
financeiro,BBAS3,INBR32,-2.327020204310841,0.16340143001575558,0.3112768324487136,585
energia_eletrica,CPLE3,EMAE4,-2.325581129092283,0.16385021946728373,0.028922117763153808,749
mineracao_siderurgia,BRAP4,GGBR4,-2.3251164680043255,0.16399530755301178,1.4871166536638387,749
financeiro,ITUB4,PSSA3,-2.3248823123497115,0.16406845460199165,0.5540853072527498,749
financeiro,BAZA3,ITSA4,-2.3246017298596775,0.16415613400218554,17.630576019920454,749
energia_eletrica,LIGT3,CPFE3,-2.3245031639075004,0.16418694250470256,-0.051224912247607654,749
industria,AERI3,INEP4,-2.324373663787755,0.16422742599854645,13.847031960636837,702
energia_eletrica,LIGT3,RNEW3,-2.3242400883030836,0.16426919062102552,0.5264049837105712,749
mineracao_siderurgia,GOAU4,GGBR4,-2.324140529400033,0.1643003240861059,0.34791212300550356,749
industria,MYPK3,RAPT3,-2.3232624853718673,0.16457507455751536,0.3378809767765961,749
financeiro,BBSE3,BRSR3,-2.3228441705518126,0.16470608006428283,0.6240027263509765,749
financeiro,RPAD3,BNBR3,-2.3212517561704344,0.16520543191528764,0.04528702349586251,749
financeiro,RPAD3,ITUB4,-2.321114064355979,0.1652486577779495,0.21963267545885828,749
industria,TUPY3,TGMA3,-2.320389153393319,0.16547635715001846,0.26406898392054645,749
oleo_gas,DEXP3,BRAV3,-2.320189073147118,0.16553924117526847,-0.06138416664073989,749
industria,LUPA3,ETER3,-2.319656780430539,0.16570661655511915,0.39114077564070404,749
financeiro,SANB3,ITUB3,-2.319608328069054,0.16572185772976417,-0.04385837066395462,749
industria,RAPT4,ETER3,-2.3191324948472323,0.1658715863599211,-0.07521413336346715,749
financeiro,BBAS3,ITSA3,-2.318482356395466,0.1660763112428828,4.072670185807823,749
financeiro,SANB11,BPAC11,-2.317175636033239,0.16648830804480236,-0.041386799713725525,749
agro_alimentos,TTEN3,ABEV3,-2.316444370568335,0.16671917120156704,0.012693285727072246,749
energia_eletrica,EQTL3,ENMT3,-2.315055706324889,0.1671581740393005,-0.17407228119315796,749
energia_eletrica,TAEE4,COCE5,-2.3148021541411334,0.16723841467346107,0.06098766773273916,749
financeiro,ITSA3,BSLI3,-2.314443722556694,0.16735189052011323,-0.10403321626590296,749
financeiro,SANB4,RPAD3,-2.314114317072136,0.1674562229122339,-0.3047325869758979,749
financeiro,WIZC3,BMIN3,-2.3138953071049935,0.16752561414308242,-0.03677882253405244,749
mineracao_siderurgia,USIM5,VALE3,-2.3130264270586007,0.16780110211912103,0.1347124532144259,749
financeiro,SANB3,ITUB4,-2.3128569929850435,0.1678548587122352,-0.03471575232870221,749
financeiro,BNBR3,INBR32,-2.31280208782786,0.16787228104726026,1.2591772437549245,585
financeiro,BAZA3,ITUB3,-2.312238256809465,0.16805126487648536,5.781749362518862,749
financeiro,ITUB4,ABCB4,-2.3121117891276652,0.1680914287665921,1.1189830638177825,749
energia_eletrica,ENMT3,EQTL3,-2.3101493161826423,0.16871550632231191,-0.9231773320235037,749
oleo_gas,LUXM4,OSXB3,-2.310138101711981,0.16871907707467781,0.813436208943184,749
energia_eletrica,TAEE11,RNEW4,-2.3100115205963787,0.1687593847705653,1.5406315923312004,749
industria,POMO4,TGMA3,-2.309630522369312,0.16888074665989428,0.3638845347371143,749
financeiro,CGRA3,BRSR6,-2.3073020044684713,0.16962374403815245,-0.7411470443152773,749
financeiro,SANB3,SANB11,-2.306404243876405,0.1699107941226834,0.48505584111616123,749
industria,RAIL3,PLAS3,-2.306122798944593,0.17000085065803372,-0.5532232690809514,749
energia_eletrica,EQPA5,ENGI4,-2.3052453290347787,0.17028182902653455,0.34056391194607866,749
financeiro,PABY11,BPAC5,-2.3047575465786325,0.1704381589671663,1.5864408632170568,749
industria,POMO3,VLID3,-2.304724508279902,0.170448750937703,0.2802742240651442,749
financeiro,SANB11,RPAD5,-2.304606942645497,0.170486445686366,0.4407674943213605,749
mineracao_siderurgia,USIM3,PMAM3,-2.304472380233081,0.17052959694596564,0.7463114614830924,749
financeiro,SANB4,BPAC3,-2.304195506624419,0.17061840743506618,0.043189581411893344,749
financeiro,BRSR3,ITUB3,-2.3035798333570616,0.17081600337211833,0.19946058250705462,749
financeiro,BSLI3,ITSA3,-2.303469829749865,0.1708513244336506,-3.8575888288292117,749
energia_eletrica,CMIG3,ALUP4,-2.3029666217605436,0.17101296208461703,0.7849275674691744,749
industria,ETER3,SHUL4,-2.302745284315041,0.17108409138412695,-1.8914829775142166,749
financeiro,ABCB4,SANB4,-2.302535776420419,0.17115143743078803,-0.5632969580927526,749
oleo_gas,DEXP4,RECV3,-2.3019769758067246,0.1713311502562942,-0.18634922543737326,749
financeiro,ITUB4,BBAS3,-2.301458635661494,0.17149796405366036,0.7387911851459474,749
agro_alimentos,AGRO3,SOJA3,-2.30044882962071,0.17182325589322262,0.07515323089081945,749
financeiro,ITSA4,BSLI3,-2.3002117606671355,0.17189968358205948,-0.1141267506671981,749
energia_eletrica,LIGT3,CGAS5,-2.2993530021255353,0.1721767261168321,0.022656872807159084,749
energia_eletrica,CMIG4,EQPA5,-2.298881023849922,0.17232911757628733,0.5126399486167148,749
energia_eletrica,EGIE3,ENMT3,-2.2987797181218546,0.17236183876055244,-0.013104135116000806,749
energia_eletrica,ENMT3,ENGI4,-2.2978414741111735,0.17266508418993792,-5.344064870714199,749
financeiro,PABY11,SANB4,-2.2975966901453466,0.172744258408008,-1.8046296300377294,749
energia_eletrica,EQPA6,COCE3,-2.2968079802265327,0.17299952826626014,0.10369651498438691,749
financeiro,BBSE3,ITUB3,-2.295819149150571,0.17331992490103992,0.7585160158888051,749
financeiro,ABCB4,ITUB4,-2.295773291235381,0.1733347932041034,0.698555893012637,749
financeiro,RPAD3,CGRA3,-2.295105843599052,0.1735512932992822,-0.1700806178987198,749
energia_eletrica,ALUP4,EQPA3,-2.2949760007025333,0.17359343146222322,0.4669504732950179,749
industria,RAIL3,KEPL3,-2.293772710910032,0.17398426283988605,0.9095718906858496,749
financeiro,ABCB4,BPAC3,-2.2935401720919435,0.17405985973817878,1.0476442303758635,749
energia_eletrica,CMIG3,CPLE3,-2.2928400749815756,0.17428758934821542,0.3646878247856693,749
financeiro,PABY11,BRSR3,-2.2920997081051264,0.17452863439517086,1.1995357670262972,749
financeiro,RPAD6,BNBR3,-2.2919161976567604,0.17458841523211582,0.08291392516447538,749
financeiro,ITSA3,CGRA4,-2.290943675195404,0.17490545475834574,-0.11624186995420387,749
industria,SHUL4,PLAS3,-2.2909411930198886,0.1749062644314464,-0.36183542684962827,749
energia_eletrica,ALUP3,COCE5,-2.290564926181326,0.17502902968544842,-0.06452251319273904,749
energia_eletrica,EQPA6,TAEE4,-2.287372963336663,0.17607278798067388,0.7079665568019662,749
energia_eletrica,LIGT3,EQPA3,-2.2869025170249833,0.17622697150511796,-0.5889925757138582,749
financeiro,PINE4,CGRA4,-2.2861167222834187,0.17648470724100634,-0.278758766965655,749
energia_eletrica,CMIG4,REDE3,-2.2859026183087354,0.17655497543464493,0.7690368502898595,749
energia_eletrica,LIGT3,ALUP11,-2.285294397549937,0.17675469288903323,-0.26859508141390553,749
energia_eletrica,CBEE3,CGAS3,-2.2848109696614882,0.176913540001146,0.22807385760448712,749
industria,RAPT4,ROMI3,-2.284709277261953,0.17694696666217297,-0.10169559115319737,749
industria,RAIL3,PTBL3,-2.284017960843254,0.17717431610787737,-0.36632815863764884,749
industria,INEP4,ROMI3,-2.2838161418437513,0.17724072378841943,0.36987127684589655,702
financeiro,BSLI4,INBR32,-2.283684829990646,0.1772839402684761,-0.109813360130771,578
energia_eletrica,EGIE3,CEBR5,-2.283227147454635,0.1774346243807589,0.17887619970218496,749
financeiro,SANB3,RPAD5,-2.282364534350752,0.17771885599397724,0.27342697161485247,749
energia_eletrica,ALUP3,ENMT4,-2.2820352066320626,0.17782744934467104,-0.02822351239191909,749
industria,POMO3,TGMA3,-2.2816339781140074,0.17795981091476204,0.26702354025228464,749
financeiro,BRSR3,WIZC3,-2.281407227134313,0.178034642851005,-0.24682356453766527,749
mineracao_siderurgia,BRAP4,CSNA3,-2.2801728002703485,0.17844239204213558,0.745932438376543,749
energia_eletrica,ALUP11,COCE5,-2.2791883537223936,0.17876801224148187,-0.17089530049449508,749
industria,RAPT4,POMO3,-2.2768403356742284,0.17954624116554035,0.4663028176599575,749
mineracao_siderurgia,BRAP3,USIM6,-2.2768328862613756,0.17954871376424858,0.7421919946614537,749
